permission	requirement	unit	is_restriction
3k_ytr_unit_permission_yellow_turbans_reclaimers	3k_ytr_unit_requirement_yellow_turbans_reclaimers_alternate	3k_ytr_unit_wood_reclaimers	false
3k_ytr_unit_permission_yellow_turbans_scholar_warriors	3k_ytr_unit_requirement_yellow_turbans_faction_unique_scholar_warriors	3k_ytr_unit_metal_scholar_warriors	false
3k_ytr_unit_permission_yellow_turbans_scholar_warriors	3k_ytr_unit_requirement_yellow_turbans_faction_unique_scholar_warriors_alternate	3k_ytr_unit_metal_scholar_warriors	false
3k_ytr_unit_permission_yellow_turbans_trebuchets	3k_ytr_unit_requirement_yellow_turbans_trebuchet	3k_dlc04_unit_water_multiple_bolt_crossbow	false
3k_ytr_unit_permission_yellow_turbans_trebuchets	3k_ytr_unit_requirement_yellow_turbans_trebuchet	3k_main_unit_water_trebuchet	false
3k_ytr_unit_permission_yellow_turbans_trebuchets	3k_ytr_unit_requirement_yellow_turbans_trebuchet_alternate	3k_dlc04_unit_water_multiple_bolt_crossbow	false
3k_ytr_unit_permission_yellow_turbans_trebuchets	3k_ytr_unit_requirement_yellow_turbans_trebuchet_alternate	3k_main_unit_water_trebuchet	false
3k_ytr_unit_permission_yellow_turbans_venerable_wu	3k_ytr_unit_requirement_yellow_turbans_faction_unique_venerable_wu	3k_ytr_unit_metal_venerable_wu	false
3k_ytr_unit_permission_yellow_turbans_venerable_wu	3k_ytr_unit_requirement_yellow_turbans_faction_unique_venerable_wu_alternate	3k_ytr_unit_metal_venerable_wu	false
3k_ytr_unit_permission_yellow_turbans_virtuous_noblemen	3k_ytr_unit_requirement_yellow_turbans_faction_unique_virtuous_noblemen	3k_ytr_unit_earth_virtuous_noblemen	false
3k_ytr_unit_permission_yellow_turbans_virtuous_noblemen	3k_ytr_unit_requirement_yellow_turbans_faction_unique_virtuous_noblemen_alternate	3k_ytr_unit_earth_virtuous_noblemen	false
3k_ytr_unit_permission_yellow_turbans_watchmen_of_the_peace	3k_ytr_unit_requirement_yellow_turbans_faction_unique_watchmen_of_the_peace	3k_ytr_unit_water_watchmen_of_the_peace	false
3k_ytr_unit_permission_yellow_turbans_watchmen_of_the_peace	3k_ytr_unit_requirement_yellow_turbans_faction_unique_watchmen_of_the_peace_alternate	3k_ytr_unit_water_watchmen_of_the_peace	false
3k_ytr_unit_permission_yellow_turbans_white_wave_horsemen	3k_ytr_unit_requirement_yellow_turbans_white_wave_horsemen	3k_ytr_unit_earth_white_wave_horsemen	false
3k_ytr_unit_permission_yellow_turbans_white_wave_horsemen	3k_ytr_unit_requirement_yellow_turbans_white_wave_horsemen_alternative	3k_ytr_unit_earth_white_wave_horsemen	false
3k_ytr_unit_permission_yellow_turbans_white_wave_veterans	3k_ytr_unit_requirement_yellow_turbans_white_wave_veterans	3k_ytr_unit_metal_white_wave_veterans	false
3k_ytr_unit_permission_yellow_turbans_white_wave_veterans	3k_ytr_unit_requirement_yellow_turbans_white_wave_veterans_alternative	3k_ytr_unit_earth_white_wave_horsemen	false
3k_ytr_unit_permission_yellow_turbans_yellow_sky_heralds	3k_ytr_unit_requirement_yellow_turbans_yellow_sky_heralds	3k_ytr_unit_metal_yellow_sky_heralds	false
3k_ytr_unit_permission_yellow_turbans_yellow_sky_heralds	3k_ytr_unit_requirement_yellow_turbans_yellow_sky_heralds_alternate	3k_ytr_unit_metal_yellow_sky_heralds	false
3k_ytr_unit_permission_yellow_turbans_youxia	3k_ytr_unit_requirement_yellow_turbans_faction_unique_youxia	3k_ytr_unit_metal_youxia	false
3k_ytr_unit_water_yellow_turban_archers	3k_ytr_unit_requirement_yellow_turban_archers	3k_ytr_unit_water_yellow_turban_archers	false
3k_ytr_unit_water_yellow_turban_archers	3k_ytr_unit_requirement_yellow_turban_archers_progression_1	3k_ytr_unit_water_yellow_turban_archers	false
3k_ytr_unit_water_yellow_turban_archers	3k_ytr_unit_requirement_yellow_turban_archers_progression_2	3k_ytr_unit_water_yellow_turban_archers	false
3k_ytr_unit_wood_yellow_turban_spearmen	3k_ytr_unit_requirement_yellow_turban_spearmen	3k_ytr_unit_wood_yellow_turban_spearmen	false
3k_ytr_unit_wood_yellow_turban_spearmen	3k_ytr_unit_requirement_yellow_turban_spearmen_progression_1	3k_ytr_unit_wood_yellow_turban_spearmen	false
3k_ytr_unit_wood_yellow_turban_spearmen	3k_ytr_unit_requirement_yellow_turban_spearmen_progression_2	3k_ytr_unit_wood_yellow_turban_spearmen	false
ep_unit_permission_faction_empire_of_jin	no_requirement	3k_main_unit_water_defenders_of_earth	false
ep_unit_permission_faction_empire_of_jin	no_requirement	3k_main_unit_wood_protectors_of_heaven	false
ep_unit_permission_faction_empire_of_jin	no_requirement	ep_unit_metal_imperial_guards	false
ep_unit_permission_faction_prince_of_changsha	3k_main_unit_requirement_wood_infantry_of_jing	3k_main_unit_wood_infantry_of_jing	false
ep_unit_permission_faction_prince_of_changsha	ep_unit_requirement_water_archers_of_jing	ep_unit_water_archers_of_jing	false
ep_unit_permission_faction_prince_of_changsha	no_requirement	3k_main_unit_wood_spear_guards	true
ep_unit_permission_faction_prince_of_chengdu	3k_main_unit_requirement_water_qiang_hunters	3k_main_unit_water_qiang_hunters	false
ep_unit_permission_faction_prince_of_chengdu	3k_main_unit_requirement_water_qiang_marauders	3k_main_unit_fire_qiang_marauders	false
ep_unit_permission_faction_prince_of_chengdu	3k_main_unit_requirement_water_qiang_raiders	3k_main_unit_earth_qiang_raiders	false
ep_unit_permission_faction_prince_of_chu	ep_unit_requirement_metal_chu_infantry	ep_unit_metal_chu_infantry	false
ep_unit_permission_faction_prince_of_chu	ep_unit_requirement_wood_chu_spearmen	ep_unit_wood_chu_spearmen	false
ep_unit_permission_faction_prince_of_donghai	ep_unit_requirement_metal_warriors_of_xu	ep_unit_metal_warriors_of_xu	false
ep_unit_permission_faction_prince_of_donghai	ep_unit_requirement_metal_xu_raiders	ep_unit_metal_xu_raiders	false
ep_unit_permission_faction_prince_of_hejian	ep_unit_requirement_fire_xianbei_riders	ep_unit_fire_xianbei_riders	false
ep_unit_permission_faction_prince_of_hejian	ep_unit_requirement_water_xianbei_horse_archers	ep_unit_water_xianbei_horse_archers	false
ep_unit_permission_faction_prince_of_qi	ep_unit_requirement_water_qi_crossbowmen	ep_unit_water_qi_crossbowmen	false
ep_unit_permission_faction_prince_of_qi	ep_unit_requirement_wood_qi_guardsmen	ep_unit_wood_qi_guardsmen	false
ep_unit_permission_faction_prince_of_runan	ep_unit_requirement_metal_imperial_guards	ep_unit_metal_imperial_guards	false
ep_unit_permission_faction_prince_of_zhao	ep_unit_requirement_fire_xiongnu_cataphracts	ep_unit_fire_xiongnu_cataphracts	false
ep_unit_permission_faction_prince_of_zhao	ep_unit_requirement_fire_xiongnu_cavalry	ep_unit_fire_xiongnu_cavalry	false
ep_unit_permission_generals	3k_dlc05_unit_requirement_metal_zhanmajian_infantry	3k_dlc05_unit_metal_zhanmajian_infantry	false
ep_unit_permission_generals	3k_main_unit_requirement_earth_base	3k_main_unit_water_crossbowmen	false
ep_unit_permission_generals	3k_main_unit_requirement_earth_base	3k_main_unit_wood_spear_guards	false
ep_unit_permission_generals	3k_main_unit_requirement_earth_base	ep_unit_earth_dao_swordguard_cavalry	false
ep_unit_permission_generals	3k_main_unit_requirement_fire_base	3k_main_unit_fire_raider_cavalry	false
ep_unit_permission_generals	3k_main_unit_requirement_fire_base	ep_unit_fire_cataphracts	false
ep_unit_permission_generals	3k_main_unit_requirement_metal_base	ep_unit_metal_dao_swordguards	false
ep_unit_permission_generals	3k_main_unit_requirement_water_base	3k_dlc04_unit_water_multiple_bolt_crossbow	false
ep_unit_permission_generals	3k_main_unit_requirement_water_base	3k_main_unit_water_crossbowmen	false
ep_unit_permission_generals	3k_main_unit_requirement_water_base	3k_main_unit_water_trebuchet	false
ep_unit_permission_generals	3k_main_unit_requirement_water_base	ep_unit_water_mounted_crossbows	false
ep_unit_permission_generals	3k_main_unit_requirement_water_heavy_crossbowmen	3k_main_unit_water_heavy_crossbowmen	false
ep_unit_permission_generals	3k_main_unit_requirement_wood_advanced	3k_main_unit_wood_heavy_spear_guards	false
ep_unit_permission_generals	3k_main_unit_requirement_wood_base	3k_main_unit_wood_spear_guards	false
ep_unit_permission_generals	3k_main_unit_requirements_water_juggernaut	3k_dlc06_unit_water_juggernaut	false
ep_unit_permission_generals_prince_of_changsha	3k_dlc05_unit_requirement_metal_zhanmajian_infantry	3k_dlc05_unit_metal_zhanmajian_infantry	false
ep_unit_permission_generals_prince_of_changsha	3k_main_unit_requirement_earth_base	ep_unit_earth_dao_swordguard_cavalry	false
ep_unit_permission_generals_prince_of_changsha	3k_main_unit_requirement_fire_base	3k_main_unit_fire_raider_cavalry	false
ep_unit_permission_generals_prince_of_changsha	3k_main_unit_requirement_fire_base	ep_unit_fire_cataphracts	false
ep_unit_permission_generals_prince_of_changsha	3k_main_unit_requirement_metal_base	ep_unit_metal_dao_swordguards	false
ep_unit_permission_generals_prince_of_changsha	3k_main_unit_requirement_water_base	3k_dlc04_unit_water_multiple_bolt_crossbow	false
ep_unit_permission_generals_prince_of_changsha	3k_main_unit_requirement_water_base	3k_main_unit_water_crossbowmen	false
ep_unit_permission_generals_prince_of_changsha	3k_main_unit_requirement_water_base	3k_main_unit_water_trebuchet	false
ep_unit_permission_generals_prince_of_changsha	3k_main_unit_requirement_water_base	ep_unit_water_mounted_crossbows	false
ep_unit_permission_generals_prince_of_changsha	3k_main_unit_requirement_water_heavy_crossbowmen	3k_main_unit_water_heavy_crossbowmen	false
ep_unit_permission_generals_prince_of_changsha	3k_main_unit_requirement_wood_advanced	3k_main_unit_wood_heavy_spear_guards	false
ep_unit_permission_generals_prince_of_changsha	3k_main_unit_requirements_water_juggernaut	3k_dlc06_unit_water_juggernaut	false
ep_unit_permission_generals_prince_of_changsha	ep_unit_requirement_earth_imperial_household_cavalry	3k_dlc04_unit_earth_imperial_household_cavalry	false
ep_unit_permission_generals_prince_of_changsha	ep_unit_requirement_fire_heavy_cataphracts	ep_unit_fire_heavy_cataphracts	false
ep_unit_permission_generals_prince_of_changsha	ep_unit_requirement_fire_imperial_lancer_cavalry	3k_dlc04_unit_fire_imperial_lancer_cavalry	false
ep_unit_permission_generals_prince_of_changsha	ep_unit_requirement_metal_imperial_sword_guard	3k_dlc04_unit_metal_imperial_sword_guard	false
ep_unit_permission_generals_prince_of_changsha	ep_unit_requirement_water_advanced	3k_main_unit_water_repeating_crossbowmen	false
ep_unit_permission_generals_prince_of_changsha	ep_unit_requirement_water_heavy_mounted_archers	ep_unit_water_heavy_mounted_archers	false
ep_unit_permission_generals_prince_of_changsha	ep_unit_requirement_water_heavy_repeating_crossbowmen	3k_main_unit_water_heavy_repeating_crossbowmen	false
ep_unit_permission_generals_prince_of_changsha	ep_unit_requirement_water_imperial_palace_cavalry	3k_dlc04_unit_water_imperial_palace_cavalry	false
ep_unit_permission_generals_prince_of_changsha	ep_unit_requirement_water_imperial_palace_crossbowmen	3k_dlc04_unit_water_imperial_palace_crossbowmen	false
ep_unit_permission_generals_prince_of_changsha	ep_unit_requirement_wood_imperial_gate_guards	3k_dlc04_unit_wood_imperial_gate_guards	false
ep_unit_permission_generals	ep_unit_requirement_earth_archers	3k_main_unit_water_archers	false
ep_unit_permission_generals	ep_unit_requirement_earth_imperial_household_cavalry	3k_dlc04_unit_earth_imperial_household_cavalry	false
ep_unit_permission_generals	ep_unit_requirement_earth_ji_infantry	3k_main_unit_wood_ji_infantry	false
ep_unit_permission_generals	ep_unit_requirement_earth_sabre_infantry	3k_main_unit_metal_sabre_infantry	false
ep_unit_permission_generals	ep_unit_requirement_fire_heavy_cataphracts	ep_unit_fire_heavy_cataphracts	false
ep_unit_permission_generals	ep_unit_requirement_fire_imperial_lancer_cavalry	3k_dlc04_unit_fire_imperial_lancer_cavalry	false
ep_unit_permission_generals	ep_unit_requirement_metal_imperial_sword_guard	3k_dlc04_unit_metal_imperial_sword_guard	false
ep_unit_permission_generals	ep_unit_requirement_water_advanced	3k_main_unit_water_repeating_crossbowmen	false
ep_unit_permission_generals	ep_unit_requirement_water_archers	3k_main_unit_water_archers	false
ep_unit_permission_generals	ep_unit_requirement_water_heavy_mounted_archers	ep_unit_water_heavy_mounted_archers	false
ep_unit_permission_generals	ep_unit_requirement_water_heavy_repeating_crossbowmen	3k_main_unit_water_heavy_repeating_crossbowmen	false
ep_unit_permission_generals	ep_unit_requirement_water_imperial_palace_cavalry	3k_dlc04_unit_water_imperial_palace_cavalry	false
ep_unit_permission_generals	ep_unit_requirement_water_imperial_palace_crossbowmen	3k_dlc04_unit_water_imperial_palace_crossbowmen	false
ep_unit_permission_generals	ep_unit_requirement_wood_imperial_gate_guards	3k_dlc04_unit_wood_imperial_gate_guards	false
ep_unit_permission_palace_guard	ep_unit_requirement_water_defenders_of_earth	3k_main_unit_water_defenders_of_earth	false
ep_unit_permission_palace_guard	ep_unit_requirement_wood_protectors_of_heaven	3k_main_unit_wood_protectors_of_heaven	false
ep_unit_permission_technologies	ep_unit_requirement_earth_elite	3k_main_unit_earth_yellow_dragons	false
ep_unit_permission_technologies	ep_unit_requirement_earth_sabre_cavalry	3k_main_unit_earth_sabre_cavalry	false
ep_unit_permission_technologies	ep_unit_requirement_fire_elite	3k_main_unit_fire_jade_dragons	false
ep_unit_permission_technologies	ep_unit_requirement_fire_lancer_cavalry	3k_main_unit_fire_lance_cavalry	false
ep_unit_permission_technologies	ep_unit_requirement_fire_peasant_raiders	3k_main_unit_fire_peasant_raiders	false
ep_unit_permission_technologies	ep_unit_requirement_metal_axe_band	3k_main_unit_metal_axe_band	false
ep_unit_permission_technologies	ep_unit_requirement_metal_elite	3k_main_unit_metal_pearl_dragons	false
ep_unit_permission_technologies	ep_unit_requirement_metal_sabre_infantry	3k_main_unit_metal_sabre_infantry	false
ep_unit_permission_technologies	ep_unit_requirement_water_archers	3k_main_unit_water_archers	false
ep_unit_permission_technologies	ep_unit_requirement_water_elite	3k_main_unit_water_onyx_dragons	false
ep_unit_permission_technologies	ep_unit_requirement_water_mounted_archers	3k_main_unit_water_mounted_archers	false
ep_unit_permission_technologies	ep_unit_requirement_wood_elite	3k_main_unit_wood_azure_dragons	false
ep_unit_permission_technologies	ep_unit_requirement_wood_heavy_ji_infantry	3k_main_unit_wood_heavy_ji_infantry	false
ep_unit_permission_technologies	ep_unit_requirement_wood_ji_infantry	3k_main_unit_wood_ji_infantry	false
ep_unit_permission_technologies	ep_unit_requirement_wood_peasant_band	3k_main_unit_wood_peasant_band	false
ep_unit_permission_technologies	ep_unit_requirement_wood_spear_warriors	3k_main_unit_wood_spear_warriors	false
