art_set_id	agent_type	culture	subculture	faction	is_custom	is_male	agent_subtype	campaign_map_scale
3k_dlc06_art_set_historical_nanman_king_shamoke_general	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		true	true	3k_general_nanman	1.0000
3k_dlc06_art_set_historical_nanman_king_wutugu_general	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		true	true	3k_general_nanman	1.0000
3k_dlc06_art_set_historical_nanman_lady_zhurong_general	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		true	false	3k_general_nanman	1.0000
3k_dlc06_art_set_historical_wei_yan_general					true	true		1.0000
3k_dlc06_art_set_historical_xun_you					true	true		1.0000
3k_dlc06_art_set_nanman_generic_female_01_colonel	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_colonel	1.0000
3k_dlc06_art_set_nanman_generic_female_02_colonel	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_colonel	1.0000
3k_dlc06_art_set_nanman_generic_female_03_colonel	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	false	3k_colonel	1.0000
3k_dlc06_art_set_nanman_generic_male_01_colonel	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_colonel	1.0000
3k_dlc06_art_set_nanman_generic_male_02_colonel	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_colonel	1.0000
3k_dlc06_art_set_nanman_generic_male_03_colonel	general	3k_dlc06_barbarian	3k_dlc06_subculture_nanman		false	true	3k_colonel	1.0000
3k_dlc07_art_set_historical_cao_pi_general	general	3k_main_chinese			true	true		1.0000
3k_dlc07_art_set_historical_cao_ren_general	general	3k_main_chinese			true	true		1.0000
3k_dlc07_art_set_historical_emperor_xian_general	general	3k_main_chinese			true	true		1.0000
3k_dlc07_art_set_historical_fa_zheng_general	general	3k_main_chinese			true	true		1.0000
3k_dlc07_art_set_historical_lady_zhen_general	general	3k_main_chinese			true	false		1.0000
3k_dlc07_art_set_historical_liu_yan_general	general	3k_main_chinese			true	true		1.0000
3k_dlc07_art_set_historical_wen_chou_general	general	3k_main_chinese			true	true		1.0000
3k_dlc07_art_set_historical_yan_liang_general	general	3k_main_chinese			true	true		1.0000
3k_dlc07_art_set_historical_yu_jin_general	general	3k_main_chinese			true	true		1.0000
3k_dlc07_art_set_historical_yuan_shang_general	general	3k_main_chinese			true	true		1.0000
3k_dlc07_art_set_historical_yuan_tan_general	general	3k_main_chinese			true	true		1.0000
3k_dlc07_art_set_historical_zhang_he_general	general	3k_main_chinese			true	true		1.0000
3k_main_art_set_generic_female_01_colonel	general	3k_main_chinese	3k_main_chinese		false	false	3k_colonel	1.0000
3k_main_art_set_generic_female_01_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_01_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_01_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_02_colonel	general	3k_main_chinese	3k_main_chinese		false	false	3k_colonel	1.0000
3k_main_art_set_generic_female_02_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_02_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_02_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_03_colonel	general	3k_main_chinese	3k_main_chinese		false	false	3k_colonel	1.0000
3k_main_art_set_generic_female_03_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_03_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_03_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_04_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_04_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_04_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_05_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_05_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_05_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_06_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_06_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_06_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_07_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_07_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_07_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_08_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_08_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_08_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_09_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_09_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_09_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_10_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_10_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_10_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_11_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_11_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_11_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_12_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_12_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_12_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_13_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_13_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_13_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_14_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_14_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_14_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_15_general_earth	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_earth	1.0000
3k_main_art_set_generic_female_15_general_metal	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_metal	1.0000
3k_main_art_set_generic_female_15_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_female_16_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	false	3k_general_water	1.0000
3k_main_art_set_generic_male_01_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_01_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_01_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_01_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_01_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_01_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_02_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_02_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_02_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_02_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_02_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_02_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_03_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_03_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_03_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_03_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_03_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_03_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_04_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_04_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_04_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_04_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_04_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_04_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_05_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_05_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_05_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_05_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_05_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_05_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_06_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_06_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_06_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_06_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_06_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_06_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_07_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_07_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_07_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_07_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_07_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_07_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_08_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_08_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_08_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_08_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_08_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_09_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_09_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_09_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_09_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_09_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_10_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_10_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_10_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_10_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_10_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_11_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_11_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_11_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_11_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_11_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_12_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_12_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_12_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_12_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_12_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_13_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_13_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_13_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_13_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_13_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_14_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_14_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_14_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_14_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_14_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_15_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_15_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_15_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_15_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_15_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_16_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_16_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_16_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_16_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_16_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_17_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_17_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_17_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_17_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_17_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_18_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_18_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_18_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_18_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_18_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_19_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_19_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_19_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_19_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_19_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_20_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_20_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_20_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_20_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_20_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_21_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_21_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_21_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_21_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_21_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_22_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_22_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_22_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_22_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_22_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_23_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_23_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_23_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_23_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_23_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_24_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_24_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_24_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_24_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_24_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_25_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_25_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_25_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_25_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_25_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_26_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_26_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_26_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_26_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_26_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_27_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_27_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_27_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_27_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_27_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_28_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_28_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_28_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_28_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_28_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_29_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_29_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_29_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_29_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_29_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_30_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_30_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_30_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_30_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_30_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_31_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_31_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_31_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_31_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_31_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_32_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_32_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_32_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_32_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_32_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_33_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
