member	context	faction
ironic_campaign_group_member_governor_independence_trigger_zhao_fan	owner	ironic_faction_zhao_fan
ironic_campaign_group_member_governor_independence_trigger_zhao_fan_separatists	owner	ironic_faction_zhao_fan_separatists
ironic_campaign_group_campaign_features_governors_enabled_zhao_fan	owner	ironic_faction_zhao_fan
ironic_campaign_group_can_spy_factions_zhao_fan	owner	ironic_faction_zhao_fan
ironic_campaign_group_member_campaign_feature_governor_enabled_zhao_fan	owner	ironic_faction_zhao_fan
ironic_campaign_group_member_campaign_feature_governor_enabled_zhao_fan_separatists	owner	ironic_faction_zhao_fan_separatists
ironic_campaign_group_member_cannot_spy_zhao_fan_separatists	owner	ironic_faction_zhao_fan_separatists
ironic_campaign_group_member_faction_zhao_fan_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhao_fan
ironic_campaign_group_member_faction_zhao_fan_world_leaders_can_proclaim_seat	owner	ironic_faction_zhao_fan
3k_main_campaign_group_member_faction_zhao_fan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhao_fan_separatists
3k_main_campaign_group_member_faction_zhao_fan_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_zhao_fan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhao_fan_world_leader	owner	ironic_faction_zhao_fan
ironic_campaign_group_member_cosmetic_tag_faction_name_zhao_fan_3	owner	ironic_faction_zhao_fan
ironic_campaign_group_member_cosmetic_tag_faction_name_zhao_fan_4	owner	ironic_faction_zhao_fan
ironic_campaign_group_member_cosmetic_tag_faction_name_zhao_fan_world_leader_separatists	owner	ironic_faction_zhao_fan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhao_fan_3_separatists	owner	ironic_faction_zhao_fan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhao_fan_4_separatists	owner	ironic_faction_zhao_fan_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhao_fan	owner	ironic_faction_zhao_fan
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhao_fan_separatists	owner	ironic_faction_zhao_fan_separatists
ironic_campaign_group_member_governor_independence_trigger_sun_ben	owner	ironic_faction_sun_ben
ironic_campaign_group_member_governor_independence_trigger_sun_ben_separatists	owner	ironic_faction_sun_ben_separatists
ironic_campaign_group_campaign_features_governors_enabled_sun_ben	owner	ironic_faction_sun_ben
ironic_campaign_group_can_spy_factions_sun_ben	owner	ironic_faction_sun_ben
ironic_campaign_group_member_campaign_feature_governor_enabled_sun_ben	owner	ironic_faction_sun_ben
ironic_campaign_group_member_campaign_feature_governor_enabled_sun_ben_separatists	owner	ironic_faction_sun_ben_separatists
ironic_campaign_group_member_cannot_spy_sun_ben_separatists	owner	ironic_faction_sun_ben_separatists
ironic_campaign_group_member_faction_sun_ben_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_sun_ben
ironic_campaign_group_member_faction_sun_ben_world_leaders_can_proclaim_seat	owner	ironic_faction_sun_ben
3k_main_campaign_group_member_faction_sun_ben_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_sun_ben_separatists
3k_main_campaign_group_member_faction_sun_ben_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_sun_ben_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_sun_ben_world_leader	owner	ironic_faction_sun_ben
ironic_campaign_group_member_cosmetic_tag_faction_name_sun_ben_3	owner	ironic_faction_sun_ben
ironic_campaign_group_member_cosmetic_tag_faction_name_sun_ben_4	owner	ironic_faction_sun_ben
ironic_campaign_group_member_cosmetic_tag_faction_name_sun_ben_world_leader_separatists	owner	ironic_faction_sun_ben_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_sun_ben_3_separatists	owner	ironic_faction_sun_ben_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_sun_ben_4_separatists	owner	ironic_faction_sun_ben_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_sun_ben	owner	ironic_faction_sun_ben
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_sun_ben_separatists	owner	ironic_faction_sun_ben_separatists
ironic_campaign_group_member_governor_independence_trigger_lei_xu	owner	ironic_faction_lei_xu
ironic_campaign_group_member_governor_independence_trigger_lei_xu_separatists	owner	ironic_faction_lei_xu_separatists
ironic_campaign_group_campaign_features_governors_enabled_lei_xu	owner	ironic_faction_lei_xu
ironic_campaign_group_can_spy_factions_lei_xu	owner	ironic_faction_lei_xu
ironic_campaign_group_member_campaign_feature_governor_enabled_lei_xu	owner	ironic_faction_lei_xu
ironic_campaign_group_member_campaign_feature_governor_enabled_lei_xu_separatists	owner	ironic_faction_lei_xu_separatists
ironic_campaign_group_member_cannot_spy_lei_xu_separatists	owner	ironic_faction_lei_xu_separatists
ironic_campaign_group_member_faction_lei_xu_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_lei_xu
ironic_campaign_group_member_faction_lei_xu_world_leaders_can_proclaim_seat	owner	ironic_faction_lei_xu
3k_main_campaign_group_member_faction_lei_xu_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_lei_xu_separatists
3k_main_campaign_group_member_faction_lei_xu_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_lei_xu_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_lei_xu_world_leader	owner	ironic_faction_lei_xu
ironic_campaign_group_member_cosmetic_tag_faction_name_lei_xu_3	owner	ironic_faction_lei_xu
ironic_campaign_group_member_cosmetic_tag_faction_name_lei_xu_4	owner	ironic_faction_lei_xu
ironic_campaign_group_member_cosmetic_tag_faction_name_lei_xu_world_leader_separatists	owner	ironic_faction_lei_xu_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_lei_xu_3_separatists	owner	ironic_faction_lei_xu_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_lei_xu_4_separatists	owner	ironic_faction_lei_xu_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_lei_xu	owner	ironic_faction_lei_xu
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_lei_xu_separatists	owner	ironic_faction_lei_xu_separatists
ironic_campaign_group_member_governor_independence_trigger_liu_shan	owner	ironic_faction_liu_shan
ironic_campaign_group_member_governor_independence_trigger_liu_shan_separatists	owner	ironic_faction_liu_shan_separatists
ironic_campaign_group_campaign_features_governors_enabled_liu_shan	owner	ironic_faction_liu_shan
ironic_campaign_group_can_spy_factions_liu_shan	owner	ironic_faction_liu_shan
ironic_campaign_group_member_campaign_feature_governor_enabled_liu_shan	owner	ironic_faction_liu_shan
ironic_campaign_group_member_campaign_feature_governor_enabled_liu_shan_separatists	owner	ironic_faction_liu_shan_separatists
ironic_campaign_group_member_cannot_spy_liu_shan_separatists	owner	ironic_faction_liu_shan_separatists
ironic_campaign_group_member_faction_liu_shan_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_liu_shan
ironic_campaign_group_member_faction_liu_shan_world_leaders_can_proclaim_seat	owner	ironic_faction_liu_shan
3k_main_campaign_group_member_faction_liu_shan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_liu_shan_separatists
3k_main_campaign_group_member_faction_liu_shan_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_liu_shan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_shan_world_leader	owner	ironic_faction_liu_shan
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_shan_3	owner	ironic_faction_liu_shan
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_shan_4	owner	ironic_faction_liu_shan
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_shan_world_leader_separatists	owner	ironic_faction_liu_shan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_shan_3_separatists	owner	ironic_faction_liu_shan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_shan_4_separatists	owner	ironic_faction_liu_shan_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_shan	owner	ironic_faction_liu_shan
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_shan_separatists	owner	ironic_faction_liu_shan_separatists
ironic_campaign_group_member_governor_independence_trigger_guan_yu	owner	ironic_faction_guan_yu
ironic_campaign_group_member_governor_independence_trigger_guan_yu_separatists	owner	ironic_faction_guan_yu_separatists
ironic_campaign_group_campaign_features_governors_enabled_guan_yu	owner	ironic_faction_guan_yu
ironic_campaign_group_can_spy_factions_guan_yu	owner	ironic_faction_guan_yu
ironic_campaign_group_member_campaign_feature_governor_enabled_guan_yu	owner	ironic_faction_guan_yu
ironic_campaign_group_member_campaign_feature_governor_enabled_guan_yu_separatists	owner	ironic_faction_guan_yu_separatists
ironic_campaign_group_member_cannot_spy_guan_yu_separatists	owner	ironic_faction_guan_yu_separatists
ironic_campaign_group_member_faction_guan_yu_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_guan_yu
ironic_campaign_group_member_faction_guan_yu_world_leaders_can_proclaim_seat	owner	ironic_faction_guan_yu
3k_main_campaign_group_member_faction_guan_yu_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_guan_yu_separatists
3k_main_campaign_group_member_faction_guan_yu_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_guan_yu_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_guan_yu_world_leader	owner	ironic_faction_guan_yu
ironic_campaign_group_member_cosmetic_tag_faction_name_guan_yu_3	owner	ironic_faction_guan_yu
ironic_campaign_group_member_cosmetic_tag_faction_name_guan_yu_4	owner	ironic_faction_guan_yu
ironic_campaign_group_member_cosmetic_tag_faction_name_guan_yu_world_leader_separatists	owner	ironic_faction_guan_yu_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_guan_yu_3_separatists	owner	ironic_faction_guan_yu_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_guan_yu_4_separatists	owner	ironic_faction_guan_yu_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_guan_yu	owner	ironic_faction_guan_yu
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_guan_yu_separatists	owner	ironic_faction_guan_yu_separatists
ironic_campaign_group_member_governor_independence_trigger_zu_lang	owner	ironic_faction_zu_lang
ironic_campaign_group_member_governor_independence_trigger_zu_lang_separatists	owner	ironic_faction_zu_lang_separatists
ironic_campaign_group_campaign_features_governors_enabled_zu_lang	owner	ironic_faction_zu_lang
ironic_campaign_group_can_spy_factions_zu_lang	owner	ironic_faction_zu_lang
ironic_campaign_group_member_campaign_feature_governor_enabled_zu_lang	owner	ironic_faction_zu_lang
ironic_campaign_group_member_campaign_feature_governor_enabled_zu_lang_separatists	owner	ironic_faction_zu_lang_separatists
ironic_campaign_group_member_cannot_spy_zu_lang_separatists	owner	ironic_faction_zu_lang_separatists
ironic_campaign_group_member_faction_zu_lang_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zu_lang
ironic_campaign_group_member_faction_zu_lang_world_leaders_can_proclaim_seat	owner	ironic_faction_zu_lang
3k_main_campaign_group_member_faction_zu_lang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zu_lang_separatists
3k_main_campaign_group_member_faction_zu_lang_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_zu_lang_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zu_lang_world_leader	owner	ironic_faction_zu_lang
ironic_campaign_group_member_cosmetic_tag_faction_name_zu_lang_3	owner	ironic_faction_zu_lang
ironic_campaign_group_member_cosmetic_tag_faction_name_zu_lang_4	owner	ironic_faction_zu_lang
ironic_campaign_group_member_cosmetic_tag_faction_name_zu_lang_world_leader_separatists	owner	ironic_faction_zu_lang_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zu_lang_3_separatists	owner	ironic_faction_zu_lang_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zu_lang_4_separatists	owner	ironic_faction_zu_lang_separatists
ironic_campaign_group_member_governor_independence_trigger_zhu_jun	owner	ironic_faction_zhu_jun
ironic_campaign_group_member_governor_independence_trigger_zhu_jun_separatists	owner	ironic_faction_zhu_jun_separatists
ironic_campaign_group_campaign_features_governors_enabled_zhu_jun	owner	ironic_faction_zhu_jun
ironic_campaign_group_can_spy_factions_zhu_jun	owner	ironic_faction_zhu_jun
ironic_campaign_group_member_campaign_feature_governor_enabled_zhu_jun	owner	ironic_faction_zhu_jun
ironic_campaign_group_member_campaign_feature_governor_enabled_zhu_jun_separatists	owner	ironic_faction_zhu_jun_separatists
ironic_campaign_group_member_cannot_spy_zhu_jun_separatists	owner	ironic_faction_zhu_jun_separatists
ironic_campaign_group_member_faction_zhu_jun_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhu_jun
ironic_campaign_group_member_faction_zhu_jun_world_leaders_can_proclaim_seat	owner	ironic_faction_zhu_jun
3k_main_campaign_group_member_faction_zhu_jun_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhu_jun_separatists
3k_main_campaign_group_member_faction_zhu_jun_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_zhu_jun_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhu_jun_world_leader	owner	ironic_faction_zhu_jun
ironic_campaign_group_member_cosmetic_tag_faction_name_zhu_jun_3	owner	ironic_faction_zhu_jun
ironic_campaign_group_member_cosmetic_tag_faction_name_zhu_jun_4	owner	ironic_faction_zhu_jun
ironic_campaign_group_member_cosmetic_tag_faction_name_zhu_jun_world_leader_separatists	owner	ironic_faction_zhu_jun_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhu_jun_3_separatists	owner	ironic_faction_zhu_jun_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhu_jun_4_separatists	owner	ironic_faction_zhu_jun_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhu_jun	owner	ironic_faction_zhu_jun
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhu_jun_separatists	owner	ironic_faction_zhu_jun_separatists
3k_main_campaign_group_cannot_spy_factions_wu_huan	owner	ironic_faction_yellow_turban_wu_huan
3k_main_campaign_group_world_leaders_can_become_leader_by_capturing_seat_wu_huan	owner	ironic_faction_yellow_turban_wu_huan
ironic_campaign_group_member_governor_independence_trigger_you_tu	owner	ironic_faction_you_tu
ironic_campaign_group_member_governor_independence_trigger_you_tu_separatists	owner	ironic_faction_you_tu_separatists
ironic_campaign_group_campaign_features_governors_enabled_you_tu	owner	ironic_faction_you_tu
ironic_campaign_group_can_spy_factions_you_tu	owner	ironic_faction_you_tu
ironic_campaign_group_member_campaign_feature_governor_enabled_you_tu	owner	ironic_faction_you_tu
ironic_campaign_group_member_campaign_feature_governor_enabled_you_tu_separatists	owner	ironic_faction_you_tu_separatists
ironic_campaign_group_member_cannot_spy_you_tu_separatists	owner	ironic_faction_you_tu_separatists
ironic_campaign_group_member_faction_you_tu_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_you_tu
ironic_campaign_group_member_faction_you_tu_world_leaders_can_proclaim_seat	owner	ironic_faction_you_tu
3k_main_campaign_group_member_faction_you_tu_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_you_tu_separatists
3k_main_campaign_group_member_faction_you_tu_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_you_tu_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_you_tu_world_leader	owner	ironic_faction_you_tu
ironic_campaign_group_member_cosmetic_tag_faction_name_you_tu_3	owner	ironic_faction_you_tu
ironic_campaign_group_member_cosmetic_tag_faction_name_you_tu_4	owner	ironic_faction_you_tu
ironic_campaign_group_member_cosmetic_tag_faction_name_you_tu_world_leader_separatists	owner	ironic_faction_you_tu_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_you_tu_3_separatists	owner	ironic_faction_you_tu_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_you_tu_4_separatists	owner	ironic_faction_you_tu_separatists
ironic_campaign_group_member_governor_independence_trigger_fei_zhan	owner	ironic_faction_fei_zhan
ironic_campaign_group_member_governor_independence_trigger_fei_zhan_separatists	owner	ironic_faction_fei_zhan_separatists
ironic_campaign_group_campaign_features_governors_enabled_fei_zhan	owner	ironic_faction_fei_zhan
ironic_campaign_group_can_spy_factions_fei_zhan	owner	ironic_faction_fei_zhan
ironic_campaign_group_member_campaign_feature_governor_enabled_fei_zhan	owner	ironic_faction_fei_zhan
ironic_campaign_group_member_campaign_feature_governor_enabled_fei_zhan_separatists	owner	ironic_faction_fei_zhan_separatists
ironic_campaign_group_member_cannot_spy_fei_zhan_separatists	owner	ironic_faction_fei_zhan_separatists
ironic_campaign_group_member_faction_fei_zhan_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_fei_zhan
ironic_campaign_group_member_faction_fei_zhan_world_leaders_can_proclaim_seat	owner	ironic_faction_fei_zhan
3k_main_campaign_group_member_faction_fei_zhan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_fei_zhan_separatists
3k_main_campaign_group_member_faction_fei_zhan_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_fei_zhan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_fei_zhan_world_leader	owner	ironic_faction_fei_zhan
ironic_campaign_group_member_cosmetic_tag_faction_name_fei_zhan_3	owner	ironic_faction_fei_zhan
ironic_campaign_group_member_cosmetic_tag_faction_name_fei_zhan_4	owner	ironic_faction_fei_zhan
ironic_campaign_group_member_cosmetic_tag_faction_name_fei_zhan_world_leader_separatists	owner	ironic_faction_fei_zhan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_fei_zhan_3_separatists	owner	ironic_faction_fei_zhan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_fei_zhan_4_separatists	owner	ironic_faction_fei_zhan_separatists
ironic_campaign_group_member_governor_independence_trigger_su_dai	owner	ironic_faction_su_dai
ironic_campaign_group_member_governor_independence_trigger_su_dai_separatists	owner	ironic_faction_su_dai_separatists
ironic_campaign_group_campaign_features_governors_enabled_su_dai	owner	ironic_faction_su_dai
ironic_campaign_group_can_spy_factions_su_dai	owner	ironic_faction_su_dai
ironic_campaign_group_member_campaign_feature_governor_enabled_su_dai	owner	ironic_faction_su_dai
ironic_campaign_group_member_campaign_feature_governor_enabled_su_dai_separatists	owner	ironic_faction_su_dai_separatists
ironic_campaign_group_member_cannot_spy_su_dai_separatists	owner	ironic_faction_su_dai_separatists
ironic_campaign_group_member_faction_su_dai_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_su_dai
ironic_campaign_group_member_faction_su_dai_world_leaders_can_proclaim_seat	owner	ironic_faction_su_dai
3k_main_campaign_group_member_faction_su_dai_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_su_dai_separatists
3k_main_campaign_group_member_faction_su_dai_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_su_dai_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_su_dai_world_leader	owner	ironic_faction_su_dai
ironic_campaign_group_member_cosmetic_tag_faction_name_su_dai_3	owner	ironic_faction_su_dai
ironic_campaign_group_member_cosmetic_tag_faction_name_su_dai_4	owner	ironic_faction_su_dai
ironic_campaign_group_member_cosmetic_tag_faction_name_su_dai_world_leader_separatists	owner	ironic_faction_su_dai_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_su_dai_3_separatists	owner	ironic_faction_su_dai_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_su_dai_4_separatists	owner	ironic_faction_su_dai_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_su_dai	owner	ironic_faction_su_dai
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_su_dai_separatists	owner	ironic_faction_su_dai_separatists
ironic_campaign_group_member_governor_independence_trigger_zhao_wei	owner	ironic_faction_zhao_wei
ironic_campaign_group_member_governor_independence_trigger_zhao_wei_separatists	owner	ironic_faction_zhao_wei_separatists
ironic_campaign_group_campaign_features_governors_enabled_zhao_wei	owner	ironic_faction_zhao_wei
ironic_campaign_group_can_spy_factions_zhao_wei	owner	ironic_faction_zhao_wei
ironic_campaign_group_member_campaign_feature_governor_enabled_zhao_wei	owner	ironic_faction_zhao_wei
ironic_campaign_group_member_campaign_feature_governor_enabled_zhao_wei_separatists	owner	ironic_faction_zhao_wei_separatists
ironic_campaign_group_member_cannot_spy_zhao_wei_separatists	owner	ironic_faction_zhao_wei_separatists
ironic_campaign_group_member_faction_zhao_wei_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhao_wei
ironic_campaign_group_member_faction_zhao_wei_world_leaders_can_proclaim_seat	owner	ironic_faction_zhao_wei
3k_main_campaign_group_member_faction_zhao_wei_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhao_wei_separatists
3k_main_campaign_group_member_faction_zhao_wei_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_zhao_wei_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhao_wei_world_leader	owner	ironic_faction_zhao_wei
ironic_campaign_group_member_cosmetic_tag_faction_name_zhao_wei_3	owner	ironic_faction_zhao_wei
ironic_campaign_group_member_cosmetic_tag_faction_name_zhao_wei_4	owner	ironic_faction_zhao_wei
ironic_campaign_group_member_cosmetic_tag_faction_name_zhao_wei_world_leader_separatists	owner	ironic_faction_zhao_wei_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhao_wei_3_separatists	owner	ironic_faction_zhao_wei_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhao_wei_4_separatists	owner	ironic_faction_zhao_wei_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhao_wei	owner	ironic_faction_zhao_wei
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhao_wei_separatists	owner	ironic_faction_zhao_wei_separatists
ironic_campaign_group_member_governor_independence_trigger_shanyue	owner	3k_dlc07_faction_shanyue_rebels
ironic_campaign_group_member_governor_independence_trigger_shanyue_separatists	owner	3k_dlc07_faction_shanyue_rebels_separatists
ironic_campaign_group_campaign_features_governors_enabled_shanyue	owner	3k_dlc07_faction_shanyue_rebels
ironic_campaign_group_can_spy_factions_shanyue	owner	3k_dlc07_faction_shanyue_rebels
ironic_campaign_group_member_campaign_feature_governor_enabled_shanyue	owner	3k_dlc07_faction_shanyue_rebels
ironic_campaign_group_member_campaign_feature_governor_enabled_shanyue_separatists	owner	3k_dlc07_faction_shanyue_rebels_separatists
ironic_campaign_group_member_cannot_spy_shanyue_separatists	owner	3k_dlc07_faction_shanyue_rebels_separatists
ironic_campaign_group_member_faction_shanyue_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc07_faction_shanyue_rebels
ironic_campaign_group_member_faction_shanyue_world_leaders_can_proclaim_seat	owner	3k_dlc07_faction_shanyue_rebels
3k_main_campaign_group_member_faction_shanyue_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	3k_dlc07_faction_shanyue_rebels_separatists
3k_main_campaign_group_member_faction_shanyue_separatists_world_leaders_can_proclaim_seat	owner	3k_dlc07_faction_shanyue_rebels_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_shanyue_world_leader	owner	3k_dlc07_faction_shanyue_rebels
ironic_campaign_group_member_cosmetic_tag_faction_name_shanyue_3	owner	3k_dlc07_faction_shanyue_rebels
ironic_campaign_group_member_cosmetic_tag_faction_name_shanyue_4	owner	3k_dlc07_faction_shanyue_rebels
ironic_campaign_group_member_cosmetic_tag_faction_name_shanyue_world_leader_separatists	owner	3k_dlc07_faction_shanyue_rebels_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_shanyue_3_separatists	owner	3k_dlc07_faction_shanyue_rebels_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_shanyue_4_separatists	owner	3k_dlc07_faction_shanyue_rebels_separatists
