member	context	faction
3k_dlc06_campaign_group_member_pooled_resource_goddess_of_fire_level_3	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_member_pooled_resource_goddess_of_fire_level_4	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_member_pooled_resource_mulu_pride_level_1	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_mulu_pride_level_2	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_mulu_pride_level_3	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_mulu_pride_level_4	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_mulu_rituals_level_0	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_mulu_rituals_level_1	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_mulu_rituals_level_2	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_mulu_rituals_level_3	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_mulu_rituals_level_4	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_mulu_rituals_level_5	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_mulu_rituals_level_6	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_mulu_rituals_level_7	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_mulu_rituals_level_8	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_member_pooled_resource_shamoke_confederate_00	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_confederate_01	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_confederate_02	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_confederate_03	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_confederate_04	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_confederate_05	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_confederate_06	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_confederate_07	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_confederate_08	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_confederate_09	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_confederate_10	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_vassalise_00	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_vassalise_01	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_vassalise_02	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_vassalise_03	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_vassalise_04	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_vassalise_05	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_vassalise_06	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_vassalise_07	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_vassalise_08	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_vassalise_09	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shamoke_vassalise_10	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_member_pooled_resource_shi_xie_family_member_faction_leaders_0	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_group_member_pooled_resource_shi_xie_family_member_faction_leaders_1	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_group_member_pooled_resource_shi_xie_family_member_faction_leaders_2	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_group_member_pooled_resource_shi_xie_family_member_faction_leaders_3	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_group_member_pooled_resource_shi_xie_family_member_faction_leaders_4	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_group_member_pooled_resource_shi_xie_family_member_faction_leaders_5	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_group_member_pooled_resource_shi_xie_family_member_faction_leaders_6	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_group_member_pooled_resource_smouldering_fire_level_0	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_member_pooled_resource_smouldering_fire_level_1	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_member_pooled_resource_smouldering_fire_level_2	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_member_pooled_resource_smouldering_fire_level_3	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_member_pooled_resource_smouldering_fire_level_4	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_member_pooled_resource_smouldering_fire_level_5	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_member_pooled_resource_smouldering_fire_level_6	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_member_pooled_resource_smouldering_fire_level_7	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_member_pooled_resource_smouldering_fire_level_8	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_member_pooled_resource_smouldering_fire_level_9	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_member_pooled_resource_splendour_level_1	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_group_member_pooled_resource_splendour_level_2	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_group_member_pooled_resource_splendour_level_3	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_group_progression_group_nanman_king_meng_huo_ai_easy	owner	3k_dlc06_faction_nanman_king_meng_huo
3k_dlc06_campaign_group_progression_group_nanman_king_meng_huo_ai_hard	owner	3k_dlc06_faction_nanman_king_meng_huo
3k_dlc06_campaign_group_progression_group_nanman_king_meng_huo_ai_legendary	owner	3k_dlc06_faction_nanman_king_meng_huo
3k_dlc06_campaign_group_progression_group_nanman_king_meng_huo_ai_normal	owner	3k_dlc06_faction_nanman_king_meng_huo
3k_dlc06_campaign_group_progression_group_nanman_king_meng_huo_ai_very_hard	owner	3k_dlc06_faction_nanman_king_meng_huo
3k_dlc06_campaign_group_progression_group_nanman_king_meng_huo	owner	3k_dlc06_faction_nanman_king_meng_huo
3k_dlc06_campaign_group_progression_group_nanman_king_mulu_ai_easy	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_progression_group_nanman_king_mulu_ai_hard	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_progression_group_nanman_king_mulu_ai_legendary	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_progression_group_nanman_king_mulu_ai_normal	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_progression_group_nanman_king_mulu_ai_very_hard	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_progression_group_nanman_king_mulu	owner	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_campaign_group_progression_group_nanman_king_shamoke_ai_easy	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_progression_group_nanman_king_shamoke_ai_hard	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_progression_group_nanman_king_shamoke_ai_legendary	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_progression_group_nanman_king_shamoke_ai_normal	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_progression_group_nanman_king_shamoke_ai_very_hard	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_progression_group_nanman_king_shamoke	owner	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_campaign_group_progression_group_nanman_lady_zhurong_ai_easy	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_progression_group_nanman_lady_zhurong_ai_hard	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_progression_group_nanman_lady_zhurong_ai_legendary	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_progression_group_nanman_lady_zhurong_ai_normal	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_progression_group_nanman_lady_zhurong_ai_very_hard	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_group_progression_group_nanman_lady_zhurong	owner	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_campaign_progression_group_member_shi_xie_ai_easy	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_progression_group_member_shi_xie_ai_hard	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_progression_group_member_shi_xie_ai_legendary	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_progression_group_member_shi_xie_ai_normal	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_progression_group_member_shi_xie_ai_very_hard	owner	3k_main_faction_shi_xie
3k_dlc06_campaign_progression_levels_shi_xie	owner	3k_main_faction_shi_xie
3k_dlc06_group_member_settlement_actions_gift_to_mercenary_master_major_king_meng_huo	actor	3k_dlc06_faction_nanman_king_meng_huo
3k_dlc06_group_member_settlement_actions_gift_to_mercenary_master_major_king_mulu	actor	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_group_member_settlement_actions_gift_to_mercenary_master_major_king_shamoke	actor	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_group_member_settlement_actions_gift_to_mercenary_master_major_lady_zhurong	actor	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_group_member_settlement_actions_gift_to_mercenary_master_minor_king_meng_huo	actor	3k_dlc06_faction_nanman_king_meng_huo
3k_dlc06_group_member_settlement_actions_gift_to_mercenary_master_minor_king_mulu	actor	3k_dlc06_faction_nanman_king_mulu
3k_dlc06_group_member_settlement_actions_gift_to_mercenary_master_minor_king_shamoke	actor	3k_dlc06_faction_nanman_king_shamoke
3k_dlc06_group_member_settlement_actions_gift_to_mercenary_master_minor_lady_zhurong	actor	3k_dlc06_faction_nanman_lady_zhurong
3k_dlc06_group_member_settlement_actions_major_nanman_rebel_vs_nanman	actor	3k_dlc06_faction_nanman_rebels
3k_dlc06_group_member_settlement_actions_major_nanman_vs_nanman_rebel_last_settlement	owner	3k_dlc06_faction_nanman_rebels
3k_dlc06_group_member_settlement_actions_minor_nanman_rebel_vs_nanman	actor	3k_dlc06_faction_nanman_rebels
3k_dlc06_group_member_settlement_actions_minor_nanman_vs_nanman_rebel_last_settlement	owner	3k_dlc06_faction_nanman_rebels
3k_dlc07_campaign_group_member_buildings_city_10_liu_yan	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_buildings_city_6_liu_yan	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_buildings_city_7_liu_yan	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_buildings_city_8_liu_yan	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_buildings_city_9_liu_yan	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_buildings_city_nanman_10_liu_yan	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_buildings_city_nanman_6_liu_yan	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_buildings_city_nanman_7_liu_yan	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_buildings_city_nanman_8_liu_yan	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_buildings_city_nanman_9_liu_yan	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_cosmetic_tag_faction_name_que_jian	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_faction_pooled_resource_governance	owner	3k_main_faction_liu_biao
3k_dlc07_campaign_group_member_faction_pooled_resource_liu_bei	owner	3k_main_faction_liu_bei
3k_dlc07_campaign_group_member_faction_pooled_resource_liu_yan_190	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_faction_pooled_resource_liu_yan_194	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_faction_pooled_resource_liu_yan_198	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_faction_pooled_resource_liu_yan_tradeoffs_tracker_190	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_faction_pooled_resource_liu_yan_tradeoffs_tracker_194	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_faction_pooled_resource_liu_yan_tradeoffs_tracker_198	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_faction_pooled_resource_sun_ce	owner	3k_dlc05_faction_sun_ce
3k_dlc07_campaign_group_member_pooled_resource_ambition_level_1	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_pooled_resource_ambition_level_2	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_pooled_resource_ambition_level_3	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_pooled_resource_ambition_level_4	owner	3k_main_faction_liu_yan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_bian_zhang_separatists	owner	3k_dlc04_faction_bian_zhang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_bian_zhang	owner	3k_dlc04_faction_bian_zhang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_cao_song_separatists	owner	3k_dlc04_faction_cao_song_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_cao_song	owner	3k_dlc04_faction_cao_song
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_chen_gui_separatists	owner	3k_dlc04_faction_chen_gui_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_chen_gui	owner	3k_dlc04_faction_chen_gui
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_chu_gong_separatists	owner	3k_dlc04_faction_chu_gong_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_chu_gong	owner	3k_dlc04_faction_chu_gong
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_dai_separatists	owner	3k_dlc04_faction_dai_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_dai	owner	3k_dlc04_faction_dai
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_ding_yuan_separatists	owner	3k_dlc04_faction_ding_yuan_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_ding_yuan	owner	3k_dlc04_faction_ding_yuan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_dong_he_separatists	owner	3k_dlc04_faction_dong_he_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_dong_he	owner	3k_dlc04_faction_dong_he
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_dong_separatists	owner	3k_dlc04_faction_dong_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_dong	owner	3k_dlc04_faction_dong
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_empress_he_separatists	owner	3k_dlc04_faction_empress_he_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_empress_he	owner	3k_dlc04_faction_empress_he
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_han_fu_separatists	owner	3k_dlc04_faction_han_fu_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_liu_hong_separatists	owner	3k_dlc04_faction_liu_hong_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_liu_hong	owner	3k_dlc04_faction_liu_hong
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_liu_xun_separatists	owner	3k_dlc04_faction_liu_xun_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_liu_xun	owner	3k_dlc04_faction_liu_xun
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_lu_kang_separatists	owner	3k_dlc04_faction_lu_kang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_lu_kang	owner	3k_dlc04_faction_lu_kang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_lu_zhi_separatists	owner	3k_dlc04_faction_lu_zhi_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_lu_zhi	owner	3k_dlc04_faction_lu_zhi
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_prince_liu_chong_separatists	owner	3k_dlc04_faction_prince_liu_chong_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_prince_liu_chong	owner	3k_dlc04_faction_prince_liu_chong
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_qiao_mao_separatists	owner	3k_dlc04_faction_qiao_mao_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_qiao_mao	owner	3k_dlc04_faction_qiao_mao
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_wang_rui_separatists	owner	3k_dlc04_faction_wang_rui_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_wang_rui	owner	3k_dlc04_faction_wang_rui
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_wei_separatists	owner	3k_dlc04_faction_wei_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_wei	owner	3k_dlc04_faction_wei
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_xin_xuan_separatists	owner	3k_dlc04_faction_xin_xuan_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_xin_xuan	owner	3k_dlc04_faction_xin_xuan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_ying_shao_separatists	owner	3k_dlc04_faction_ying_shao_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_ying_shao	owner	3k_dlc04_faction_ying_shao
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_yizhou_island_separatists	owner	3k_dlc04_faction_yizhou_island_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_yizhou_island	owner	3k_dlc04_faction_yizhou_island
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_yuan_yi_separatists	owner	3k_dlc04_faction_yuan_yi_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_yuan_yi	owner	3k_dlc04_faction_yuan_yi
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_zhou_xin_separatists	owner	3k_dlc04_faction_zhou_xin_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc04_faction_zhou_xin	owner	3k_dlc04_faction_zhou_xin
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_hua_xin_separatists	owner	3k_dlc05_faction_hua_xin_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_hua_xin	owner	3k_dlc05_faction_hua_xin
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_lu_bu_separatists	owner	3k_dlc05_faction_lu_bu_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_sheng_xian_separatists	owner	3k_dlc05_faction_sheng_xian_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_sheng_xian	owner	3k_dlc05_faction_sheng_xian
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_shi_huang_separatists	owner	3k_dlc05_faction_shi_huang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_shi_huang	owner	3k_dlc05_faction_shi_huang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_shi_wu_separatists	owner	3k_dlc05_faction_shi_wu_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_shi_wu	owner	3k_dlc05_faction_shi_wu
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_shi_yi_separatists	owner	3k_dlc05_faction_shi_yi_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_shi_yi	owner	3k_dlc05_faction_shi_yi
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_sun_ce_separatists	owner	3k_dlc05_faction_sun_ce_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_sun_ce	owner	3k_dlc05_faction_sun_ce
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_tian_kai_separatists	owner	3k_dlc05_faction_tian_kai_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_tian_kai	owner	3k_dlc05_faction_tian_kai
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_wu_jing_separatists	owner	3k_dlc05_faction_wu_jing_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_wu_jing	owner	3k_dlc05_faction_wu_jing
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_xu_gong_separatists	owner	3k_dlc05_faction_xu_gong_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_xu_gong	owner	3k_dlc05_faction_xu_gong
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_xu_zhao_separatists	owner	3k_dlc05_faction_xu_zhao_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_xu_zhao	owner	3k_dlc05_faction_xu_zhao
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_xue_li_separatists	owner	3k_dlc05_faction_xue_li_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_xue_li	owner	3k_dlc05_faction_xue_li
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_yuan_tan_separatists	owner	3k_dlc05_faction_yuan_tan_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_yuan_tan	owner	3k_dlc05_faction_yuan_tan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_zhu_fu_separatists	owner	3k_dlc05_faction_zhu_fu_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc05_faction_zhu_fu	owner	3k_dlc05_faction_zhu_fu
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc06_faction_jiuzhen_separatists	owner	3k_dlc06_faction_jiuzhen_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc06_faction_jiuzhen	owner	3k_dlc06_faction_jiuzhen
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc06_faction_liaodong_separatists	owner	3k_dlc06_faction_liaodong_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc06_faction_liaodong	owner	3k_dlc06_faction_liaodong
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc06_faction_xiapi_separatists	owner	3k_dlc06_faction_xiapi_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc06_faction_xiapi	owner	3k_dlc06_faction_xiapi
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc06_faction_yongchang_separatists	owner	3k_dlc06_faction_yongchang_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc06_faction_yongchang	owner	3k_dlc06_faction_yongchang
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc06_faction_yunnan_separatists	owner	3k_dlc06_faction_yunnan_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc06_faction_yunnan	owner	3k_dlc06_faction_yunnan
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_chen_deng_separatists	owner	3k_dlc07_faction_chen_deng_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_chen_deng	owner	3k_dlc07_faction_chen_deng
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_li_shu_separatists	owner	3k_dlc07_faction_li_shu_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_li_shu	owner	3k_dlc07_faction_li_shu
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_shi_hui_separatists	owner	3k_dlc07_faction_shi_hui_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_shi_hui	owner	3k_dlc07_faction_shi_hui
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_yuan_xi_separatists	owner	3k_dlc07_faction_yuan_xi_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_yuan_xi	owner	3k_dlc07_faction_yuan_xi
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_zhang_lu_separatists	owner	3k_dlc07_faction_zhang_lu_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_zhang_lu	owner	3k_dlc07_faction_zhang_lu
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_zhang_meng_separatists	owner	3k_dlc07_faction_zhang_meng_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_zhang_meng	owner	3k_dlc07_faction_zhang_meng
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_zhang_xiu_separatists	owner	3k_dlc07_faction_zhang_xiu_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_dlc07_faction_zhang_xiu	owner	3k_dlc07_faction_zhang_xiu
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_anding_separatists	owner	3k_main_faction_anding_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_anding	owner	3k_main_faction_anding
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_anping_separatists	owner	3k_main_faction_anping_separatists
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_anping	owner	3k_main_faction_anping
3k_dlc07_campaign_group_member_pooled_resource_imperial_favour_main_faction_ba_separatists	owner	3k_main_faction_ba_separatists
