key	index	subculture	category	screen_name	screen_adjective	skin	ui_skin	is_rebel	mp_available	mp_available_naval	flags_path	military_group	movie_death_event	ship_name_group	unit_regiment_name_group	attack_desc	defend_desc	pre_battle_speech_parameter	senator_total	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	has_politics	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	campaign_unit_permission_group	grant_rebel_captures_to_faction	feature_forest	battle_flag_path	text_replacement_key	lose_movie	battle_flag_path_historical	win_movie	primary_colour_hex	secondary_colour_hex	rebel_colour_hex	uniform_colour_hex	card_colour_hex
3k_main_faction_wudu_separatists	143059302	3k_main_chinese	unplayable	Wudu Separatists	Wudu Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_wudu_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Xiabian Commandery Separatists force!	You are defending against a Xiabian Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_wudu_separatists		3k_main_game_lost_earth	flag_3k_main_faction_wudu_separatists	3k_main_game_won_earth	21250C	A09909	C075BD	8D6C8F	000000
3k_main_faction_wuling	233419653	3k_main_chinese	unplayable	Wuling	Wuling Commandery	default		false	false	false	data\ui\flags\3k_main_faction_wuling	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Wuling Commandery force!	You are defending against a Wuling Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_wuling		3k_main_game_lost_earth	flag_3k_main_faction_wuling	3k_main_game_won_earth	044F4B	11FE27	169DD6	F76EDD	5BDB70
3k_main_faction_wuling_separatists	1617073517	3k_main_chinese	unplayable	Wuling Separatists	Wuling Separatists	default		false	false	false	data\ui\flags\3k_main_faction_wuling_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Wuling Separatists force!	You are defending against a Wuling Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_wuling_separatists		3k_main_game_lost_earth	flag_3k_main_faction_wuling_separatists	3k_main_game_won_earth	725309	2ADECF	EDEB0A	77002F	194457
3k_main_faction_wuwei	370822338	3k_main_chinese	unplayable	Wuwei	Wuwei Commandery	default		false	false	false	data\ui\flags\3k_main_faction_wuwei	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Wuwei Commandery force!	You are defending against a Wuwei Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_wuwei		3k_main_game_lost_earth	flag_3k_main_faction_wuwei	3k_main_game_won_earth	4A6B63	4C04C7	C678BE	0227AE	000000
3k_main_faction_wuwei_separatists	2033981151	3k_main_chinese	unplayable	Wuwei Separatists	Wuwei Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_wuwei_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Wuwei Commandery Separatists force!	You are defending against a Wuwei Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_wuwei_separatists		3k_main_game_lost_earth	flag_3k_main_faction_wuwei_separatists	3k_main_game_won_earth	584E5B	F76B41	CAEB9F	71B6A9	000000
3k_main_faction_xiangyang	1670849762	3k_main_chinese	unplayable	Xiangyang	Xiangyang Commandery	default		false	false	false	data\ui\flags\3k_main_faction_xiangyang	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Xiangyang Commandery force!	You are defending against a Xiangyang Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_xiangyang		3k_main_game_lost_earth	flag_3k_main_faction_xiangyang	3k_main_game_won_earth	055A56	6195B1	A2BE3B	C44855	1AC053
3k_main_faction_xiangyang_separatists	186989523	3k_main_chinese	unplayable	Xiangyang Separatists	Xiangyang Separatists	default		false	false	false	data\ui\flags\3k_main_faction_xiangyang_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Xiangyang Separatists force!	You are defending against a Xiangyang Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_xiangyang_separatists		3k_main_game_lost_earth	flag_3k_main_faction_xiangyang_separatists	3k_main_game_won_earth	20345D	0E626C	F25117	005DFD	34120E
3k_main_faction_xihe	741022408	3k_main_chinese	unplayable	Xihe	Xihe Commandery	default		false	false	false	data\ui\flags\3k_main_faction_xihe	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Xihe Commandery force!	You are defending against a Xihe Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_xihe		3k_main_game_lost_earth	flag_3k_main_faction_xihe	3k_main_game_won_earth	6A6046	D924EB	772A2F	6DA6D9	000000
3k_main_faction_xihe_separatists	174586342	3k_main_chinese	unplayable	Xihe Separatists	Xihe Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_xihe_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Xihe Commandery Separatists force!	You are defending against a Xihe Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_xihe_separatists		3k_main_game_lost_earth	flag_3k_main_faction_xihe_separatists	3k_main_game_won_earth	525B3A	3680B8	03B7D8	56D8FA	000000
3k_main_faction_xindu	2037104035	3k_main_chinese	unplayable	Xindu	Xindu Commandery	default		false	false	false	data\ui\flags\3k_main_faction_xindu	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Xindu Commandery force!	You are defending against a Xindu Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_xindu		3k_main_game_lost_earth	flag_3k_main_faction_xindu	3k_main_game_won_earth	4C4942	61C183	624441	5D5FD9	5D0FEB
3k_main_faction_xindu_separatists	369906918	3k_main_chinese	unplayable	Xindu Separatists	Xindu Separatists	default		false	false	false	data\ui\flags\3k_main_faction_xindu_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Xindu Separatists force!	You are defending against a Xindu Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_xindu_separatists		3k_main_game_lost_earth	flag_3k_main_faction_xindu_separatists	3k_main_game_won_earth	233459	D0A81A	428860	DF4FF0	8B9F0D
3k_main_faction_yangzhou	575162835	3k_main_chinese	unplayable	Huainan	Huainan Commandery	default		false	false	false	data\ui\flags\3k_main_faction_yangzhou	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Shouchun Commandery force!	You are defending against a Shouchun Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yangzhou		3k_main_game_lost_earth	flag_3k_main_faction_yangzhou	3k_main_game_won_earth	2D3652	4D7253	81260F	505140	000000
3k_main_faction_yangzhou_separatists	1095711509	3k_main_chinese	unplayable	Huainan Separatists	Huainan Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_yangzhou_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Shouchun Commandery Separatists force!	You are defending against a Shouchun Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yangzhou_separatists		3k_main_game_lost_earth	flag_3k_main_faction_yangzhou_separatists	3k_main_game_won_earth	617E67	256045	1EC388	F40567	000000
3k_main_faction_yanmen	1340195245	3k_main_chinese	unplayable	Yanmen	Yanmen Commandery	default		false	false	false	data\ui\flags\3k_main_faction_yanmen	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yanmen Commandery force!	You are defending against a Yanmen Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yanmen		3k_main_game_lost_earth	flag_3k_main_faction_yanmen	3k_main_game_won_earth	232E50	0FC366	CB8AC8	01EBB4	0F2C6E
3k_main_faction_yanmen_separatists	1559113238	3k_main_chinese	unplayable	Yanmen Separatists	Yanmen Separatists	default		false	false	false	data\ui\flags\3k_main_faction_yanmen_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yanmen Separatists force!	You are defending against a Yanmen Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yanmen_separatists		3k_main_game_lost_earth	flag_3k_main_faction_yanmen_separatists	3k_main_game_won_earth	B1A89E	F548E8	9A84D1	84B12E	EE4398
3k_main_faction_ye	204721868	3k_main_chinese	unplayable	Ye	Ye Commandery	default		false	false	false	data\ui\flags\3k_main_faction_ye	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Ye Commandery force!	You are defending against a Ye Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_ye		3k_main_game_lost_earth	flag_3k_main_faction_ye	3k_main_game_won_earth	977858	7018A7	723596	AB2266	000000
3k_main_faction_ye_separatists	1798668864	3k_main_chinese	unplayable	Ye Separatists	Ye Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_ye_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Ye Commandery Separatists force!	You are defending against a Ye Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_ye_separatists		3k_main_game_lost_earth	flag_3k_main_faction_ye_separatists	3k_main_game_won_earth	A3AA52	92A868	8C7D36	7CB1DA	000000
3k_main_faction_yellow_turban_anding	2000957757	3k_main_subculture_yellow_turban	playable	Gong Du Yellow Turbans	Gong Du	3k_main_faction_yellow_turban_anding	yellow_turbans	false	false	false	data\ui\flags\3k_main_faction_yellow_turban_anding	3k_ytr_military_grouping_yellow_turban	0	221	221	You are attacking a Gong Du military force!	You are defending against a Gong Du military force!	FACTION_CHOSOKABE	500	vo_Empire	default_ytr	brt	false			false	3k_yellow_turban_config	3k_ytr_unit_permission_group_yellow_turban_huang_shao	3k_main_faction_yellow_turban_anding	LOCKED_STANDARD	flag_3k_main_faction_yellow_turban_anding	yellow_turban	3k_dlc07_game_lost_gong_du	flag_3k_main_faction_yellow_turban_anding	3k_dlc07_game_won_gong_du	C9893D	000000	000000	000000	000000
3k_main_faction_yellow_turban_generic	1215981822	3k_main_subculture_yellow_turban	unplayable	Yellow Turban Rebellion	Yellow Turban Rebels	3k_main_faction_yellow_turban_rebels		false	false	false	data\ui\flags\3k_main_faction_rebels	3k_ytr_military_grouping_yellow_turban	0	221	221	You are attacking a Yellow Turban Rebels military force!	You are defending against a Yellow Turban Rebels military force!	FACTION_CHOSOKABE	500	vo_Empire	default_ytr	emp	false			false	3k_yellow_turban_config	3k_main_unit_permission_group_yellow_turban		LOCKED_STANDARD	flag_3k_main_faction_yellow_turban_generic	yellow_turban	3k_main_game_lost_yellow_turbans	flag_3k_main_faction_yellow_turban_generic	3k_main_game_won_yellow_turbans	3B3839	967832	000000	000000	000000
3k_main_faction_yellow_turban_rebels	2041771095	3k_main_subculture_yellow_turban	playable	He Yi Yellow Turbans	He Yi	3k_main_faction_yellow_turban_rebels	yellow_turbans	false	false	false	data\ui\flags\3k_main_faction_yellow_turban_rebels	3k_ytr_military_grouping_yellow_turban	0	221	221	You are attacking a He Yi military force!	You are defending against a He Yi military force!	FACTION_CHOSOKABE	500	vo_Empire	default_ytr	brt	false			false	3k_yellow_turban_config	3k_ytr_unit_permission_group_yellow_turban_he_yi	3k_main_faction_yellow_turban_rebels	LOCKED_STANDARD	flag_3k_main_faction_yellow_turban_rebels	yellow_turban	3k_main_game_lost_yellow_turbans	flag_3k_main_faction_yellow_turban_rebels	3k_main_game_won_yellow_turbans_he_yi	E4C155	AEA2DC	ADADAD	6E69AF	000000
3k_main_faction_yellow_turban_taishan	854496514	3k_main_subculture_yellow_turban	playable	Huang Shao Yellow Turbans	Huang Shao	3k_main_faction_yellow_turban_taishan	yellow_turbans	false	false	false	data\ui\flags\3k_main_faction_yellow_turban_taishan	3k_ytr_military_grouping_yellow_turban	0	221	221	You are attacking a Huang Shao military force!	You are defending against a Huang Shao military force!	FACTION_CHOSOKABE	500	vo_Empire	default_ytr	brt	false			false	3k_yellow_turban_config	3k_ytr_unit_permission_group_yellow_turban_gong_du	3k_main_faction_yellow_turban_taishan	LOCKED_STANDARD	flag_3k_main_faction_yellow_turban_taishan	yellow_turban	3k_main_game_lost_yellow_turbans	flag_3k_main_faction_yellow_turban_taishan	3k_main_game_won_yellow_turbans_huang_shao	3F313F	000000	000000	000000	000000
3k_main_faction_yingchuan	28655855	3k_main_chinese	unplayable	Yingchuan	Yingchuan Commandery	default		false	false	false	data\ui\flags\3k_main_faction_yingchuan	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Xuchang Commandery force!	You are defending against a Xuchang Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yingchuan		3k_main_game_lost_earth	flag_3k_main_faction_yingchuan	3k_main_game_won_earth	7D4336	9EDFA9	9727BA	801395	50ACFB
3k_main_faction_yingchuan_separatists	2029909190	3k_main_chinese	unplayable	Yingchuan Separatists	Yingchuan Separatists	default		false	false	false	data\ui\flags\3k_main_faction_yingchuan_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Xuchang Separatists force!	You are defending against a Xuchang Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yingchuan_separatists		3k_main_game_lost_earth	flag_3k_main_faction_yingchuan_separatists	3k_main_game_won_earth	652900	F8D5B4	EB09E7	FFE76C	44F0D5
3k_main_faction_yizhou	628230441	3k_main_chinese	unplayable	Yizhou	Yizhou Commandery	default		false	false	false	data\ui\flags\3k_main_faction_yizhou	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yizhou Commandery force!	You are defending against a Yizhou Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yizhou		3k_main_game_lost_earth	flag_3k_main_faction_yizhou	3k_main_game_won_earth	A1978E	59D20D	A9EBCF	259E58	000000
3k_main_faction_yizhou_separatists	985184620	3k_main_chinese	unplayable	Yizhou Separatists	Yizhou Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_yizhou_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yizhou Commandery Separatists force!	You are defending against a Yizhou Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yizhou_separatists		3k_main_game_lost_earth	flag_3k_main_faction_yizhou_separatists	3k_main_game_won_earth	9C7679	2B540B	A18FFE	6197EA	000000
3k_main_faction_youbeiping	1505386295	3k_main_chinese	unplayable	Youbeiping	Youbeiping Commandery	default		false	false	false	data\ui\flags\3k_main_faction_youbeiping	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Youbeiping Commandery force!	You are defending against a Youbeiping Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_youbeiping		3k_main_game_lost_earth	flag_3k_main_faction_youbeiping	3k_main_game_won_earth	23330E	4B2F61	F01AAF	59B90D	71F510
3k_main_faction_youbeiping_separatists	707743828	3k_main_chinese	unplayable	Youbeiping Separatists	Youbeiping Separatists	default		false	false	false	data\ui\flags\3k_main_faction_youbeiping_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Youbeiping Separatists force!	You are defending against a Youbeiping Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_youbeiping_separatists		3k_main_game_lost_earth	flag_3k_main_faction_youbeiping_separatists	3k_main_game_won_earth	55201D	345F0E	8C3034	EFAACE	D9121E
3k_main_faction_youzhou	799708328	3k_main_chinese	unplayable	Guangyang	Guangyang Commandery	default		false	false	false	data\ui\flags\3k_main_faction_youzhou	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Ji Commandery force!	You are defending against a Ji Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_youzhou		3k_main_game_lost_earth	flag_3k_main_faction_youzhou	3k_main_game_won_earth	814407	AAA186	F5F587	BBDBC5	000000
3k_main_faction_youzhou_separatists	387517338	3k_main_chinese	unplayable	Guangyang Separatists	Guangyang Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_youzhou_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Ji Commandery Separatists force!	You are defending against a Ji Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_youzhou_separatists		3k_main_game_lost_earth	flag_3k_main_faction_youzhou_separatists	3k_main_game_won_earth	49655D	AAD953	44D188	6FB0C6	000000
3k_main_faction_yu	1552242610	3k_main_chinese	unplayable	Yu	Yu Commandery	default		false	false	false	data\ui\flags\3k_main_faction_yu	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yu Commandery force!	You are defending against a Yu Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yu		3k_main_game_lost_earth	flag_3k_main_faction_yu	3k_main_game_won_earth	22300C	D5276B	5AD1DA	7FA58E	9DBD84
3k_main_faction_yu_separatists	1247317819	3k_main_chinese	unplayable	Yu Separatists	Yu Separatists	default		false	false	false	data\ui\flags\3k_main_faction_yu_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yu Separatists force!	You are defending against a Yu Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yu_separatists		3k_main_game_lost_earth	flag_3k_main_faction_yu_separatists	3k_main_game_won_earth	735409	723739	175264	13F31C	C8A41C
3k_main_faction_yuan_separatists	2041770959	3k_main_chinese	unplayable	Song Separatists	Yuan Shao Separatists	default		false	false	false	data\ui\flags\3k_main_faction_yuan_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yuan Shao Separatist military force!	You are defending against a Yuan Shao Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_yuan_shao		LOCKED_STANDARD	flag_3k_main_faction_yuan_separatists		3k_main_game_lost_earth	flag_3k_main_faction_yuan_separatists	3k_main_game_won_earth	EAB330	8D2C22	ADADAD	7882B4	000000
3k_main_faction_yuan_shao	2041770927	3k_main_chinese	playable	Song	Yuan Shao	3k_main_faction_yuan_shao		false	true	false	data\ui\flags\3k_main_faction_yuan_shao	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yuan Shao military force!	You are defending against a Yuan Shao military force!	FACTION_CHOSOKABE	500	vo_Empire	3k_earth_mp_template	brt	false			false	3k_earth_config	3k_main_unit_permission_group_yuan_shao		LOCKED_STANDARD	flag_3k_main_faction_yuan_shao	yuan_shao	3k_main_game_lost_yuan_shao	flag_3k_main_faction_yuan_shao	3k_main_game_won_yuan_shao	8A633C	C9B9A2	ADADAD	829BB9	000000
3k_main_faction_yuan_shu	2041771035	3k_main_chinese	playable	Zhong	Yuan Shu	default		false	false	false	data\ui\flags\3k_main_faction_yuan_shu	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yuan Shu military force!	You are defending against a Yuan Shu military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	3k_earth_config	3k_main_unit_permission_group_yuan_shu		LOCKED_STANDARD	flag_3k_main_faction_yuan_shu	yuan_shu	3k_main_game_lost_earth_yuan_shu	flag_3k_main_faction_yuan_shu	3k_main_game_won_earth_yuan_shu	D05939	DCA078	ADADAD	8CB4BE	000000
3k_main_faction_yuan_shu_separatists	1253838588	3k_main_chinese	unplayable	Zhong Separatists	Yuan Shu Separatists	default		false	false	false	data\ui\flags\3k_main_faction_yuan_shu_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yuan Shu Separatist military force!	You are defending against a Yuan Shu Separatist military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_yuan_shu		LOCKED_STANDARD	flag_3k_main_faction_yuan_shu_separatists		3k_main_game_lost_earth	flag_3k_main_faction_yuan_shu_separatists	3k_main_game_won_earth	B67836	AEA2DC	ADADAD	3C2314	000000
3k_main_faction_yulin	863113257	3k_main_chinese	unplayable	Yulin	Yulin Commandery	default		false	false	false	data\ui\flags\3k_main_faction_yulin	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Bushan Commandery force!	You are defending against a Bushan Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yulin		3k_main_game_lost_earth	flag_3k_main_faction_yulin	3k_main_game_won_earth	7C7800	5FDFAF	383A56	E2B7B6	000000
3k_main_faction_yulin_separatists	164970909	3k_main_chinese	unplayable	Yulin Separatists	Yulin Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_yulin_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Bushan Commandery Separatists force!	You are defending against a Bushan Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yulin_separatists		3k_main_game_lost_earth	flag_3k_main_faction_yulin_separatists	3k_main_game_won_earth	508C85	07C29E	3E43C8	59CD4E	000000
3k_main_faction_yuzhang	1940556381	3k_main_chinese	unplayable	Yuzhang	Yuzhang Commandery	default		false	false	false	data\ui\flags\3k_main_faction_yuzhang	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yuzhang Commandery force!	You are defending against a Yuzhang Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yuzhang		3k_main_game_lost_earth	flag_3k_main_faction_yuzhang	3k_main_game_won_earth	45421B	D43226	7A9026	7C5121	475D9F
3k_main_faction_yuzhang_separatists	1668501458	3k_main_chinese	unplayable	Yuzhang_Separatists	Yuzhang Separatists	default		false	false	false	data\ui\flags\3k_main_faction_yuzhang_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Yuzhang Separatists force!	You are defending against a Yuzhang Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_yuzhang_separatists		3k_main_game_lost_earth	flag_3k_main_faction_yuzhang_separatists	3k_main_game_won_earth	083D3E	70BFAA	6251E9	BADE6B	FEBC8A
3k_main_faction_zangke	443296107	3k_main_chinese	unplayable	Zangke	Zangke Commandery	default		false	false	false	data\ui\flags\3k_main_faction_zangke	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zangke Commandery force!	You are defending against a Zangke Commandery force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zangke		3k_main_game_lost_earth	flag_3k_main_faction_zangke	3k_main_game_won_earth	0A0A00	360AB0	6FD8D6	420733	000000
3k_main_faction_zangke_separatists	1046430360	3k_main_chinese	unplayable	Zangke Separatists	Zangke Commandery Separatists	default		false	false	false	data\ui\flags\3k_main_faction_zangke_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zangke Commandery Separatists force!	You are defending against a Zangke Commandery Separatists force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zangke_separatists		3k_main_game_lost_earth	flag_3k_main_faction_zangke_separatists	3k_main_game_won_earth	465849	D9B9E0	54DC72	3A76B4	000000
3k_main_faction_zhai_rong	167374818	3k_main_chinese	unplayable	Chao	Zhai Rong	default		false	false	false	data\ui\flags\3k_main_faction_zhai_rong	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhai Rong military force!	You are defending against a Zhai Rong military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhai_rong		3k_main_game_lost_earth	flag_3k_main_faction_zhai_rong	3k_main_game_won_earth	99778C	967832	ADADAD	50FAA0	000000
3k_main_faction_zhai_rong_separatists	1790536379	3k_main_chinese	unplayable	Chao Separatists	Zhai Rong Separatists	default		false	false	false	data\ui\flags\3k_main_faction_zhai_rong_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhai Rong military force!	You are defending against a Zhai Rong military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhai_rong_separatists		3k_main_game_lost_earth	flag_3k_main_faction_zhai_rong_separatists	3k_main_game_won_earth	3F2429	967832	ADADAD	50FAA0	000000
3k_main_faction_zhang_chao	2041771022	3k_main_chinese	unplayable	Zhongwu	Zhang Chao	default		false	false	false	data\ui\flags\3k_main_faction_zhang_chao	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Chao military force!	You are defending against a Zhang Chao military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhang_chao		3k_main_game_lost_earth	flag_3k_main_faction_zhang_chao	3k_main_game_won_earth	544D59	EAD360	ADADAD	96CDC3	000000
3k_main_faction_zhang_chao_separatists	982691159	3k_main_chinese	unplayable	Zhongwu Separatists	Zhang Chao Separatists	default		false	false	false	data\ui\flags\3k_main_faction_zhang_chao_separatists	3k_main_military_grouping_han_chinese	0	221	221	You are attacking a Zhang Chao military force!	You are defending against a Zhang Chao military force!	FACTION_CHOSOKABE	500	vo_Empire	default	brt	false			false	default	3k_main_unit_permission_group_han_chinese		LOCKED_STANDARD	flag_3k_main_faction_zhang_chao_separatists		3k_main_game_lost_earth	flag_3k_main_faction_zhang_chao_separatists	3k_main_game_won_earth	F5EDEA	EAD360	ADADAD	96CDC3	000000
