level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	settlement_secondary_slot_unlock_points	settlement_ui_display	cost_to_construct_instantly
3k_dlc06_gate_pass_1	3k_dlc06_gate_pass	0	1	1000	50		false	0	0	0	0	false				true	3k_city	true	0.0000	0	false	0	3k_cam_settlement_district_security	true	0	3k_dlc06_settlement_panel_display_gate_pass	3000
3k_dlc06_gate_pass_2	3k_dlc06_gate_pass	1	2	2000	100		false	0	0	0	0	false				true	3k_city	true	0.0000	0	false	0	3k_cam_settlement_district_security	true	0	3k_dlc06_settlement_panel_display_gate_pass	5000
3k_dlc06_gate_pass_3	3k_dlc06_gate_pass	2	3	3000	150		false	0	0	0	0	false				true	3k_city	true	0.0000	0	false	0	3k_cam_settlement_district_security	true	0	3k_dlc06_settlement_panel_display_gate_pass	6000
3k_dlc06_gate_pass_4	3k_dlc06_gate_pass	3	5	4000	200		false	0	0	0	0	false				true	3k_city	true	0.0000	0	false	0	3k_cam_settlement_district_security	true	0	3k_dlc06_settlement_panel_display_gate_pass	7000
3k_dlc06_gate_pass_5	3k_dlc06_gate_pass	4	6	5000	250		false	0	0	0	0	false				true	3k_city	true	0.0000	0	false	0	3k_cam_settlement_district_security	true	0	3k_dlc06_settlement_panel_display_gate_pass	9000
3k_minor_port_placeholder	3k_minor_port_placeholder_chain	0	0	0	0		false	0	0	0	0	false				true	3k_minor_port	true	0.0000	0	true	1		false	0	3k_main_settlement_panel_display_trade_port	0
3k_resource_banditry_black_market_1	3k_resource_bandit_black_market	0	1	500	0		false	0	0	0	0	false				true	3k_resource_bandit	true	0.0000	0	true	0	3k_cam_resource_farm	true	0	3k_dlc05_settlement_panel_display_banditry	500
3k_resource_banditry_charity_1	3k_resource_bandit_charity	0	1	500	50		false	0	0	0	0	false				true	3k_resource_bandit	true	0.0000	0	true	0	3k_cam_resource_farm	true	0	3k_dlc05_settlement_panel_display_banditry	500
3k_resource_banditry_espionage_1	3k_resource_bandit_espionage	0	1	500	0		false	0	0	0	0	false				true	3k_resource_bandit	true	0.0000	0	true	0	3k_cam_resource_farm	true	0	3k_dlc05_settlement_panel_display_banditry	500
3k_resource_banditry_gang_recruitment_1	3k_resource_bandit_gang_recruitment	0	1	500	0		false	0	0	0	0	false				true	3k_resource_bandit	true	0.0000	0	true	0	3k_cam_resource_farm	true	0	3k_dlc05_settlement_panel_display_banditry	500
3k_resource_banditry_white_tiger_yan_shanyue_1	3k_resource_bandit_white_tiger_yan_shanyue	0	1	500	0		false	0	0	0	0	false				true	3k_resource_bandit	true	0.0000	0	true	0	3k_cam_resource_farm	true	0	3k_dlc05_settlement_panel_display_banditry	500
3k_resource_banditry_white_tiger_yan_shanyue_2	3k_resource_bandit_white_tiger_yan_shanyue	1	3	500	0		false	0	0	0	0	false				true	3k_resource_bandit	true	0.0000	0	true	0	3k_cam_resource_farm	true	0	3k_dlc05_settlement_panel_display_banditry	500
3k_resource_earth_temple_0	3k_resource_earth_temple	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_religion	false	0	3k_main_settlement_panel_display_temple	0
3k_resource_earth_temple_1	3k_resource_earth_temple	1	1	2500	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_religion	true	0	3k_main_settlement_panel_display_temple	2500
3k_resource_earth_temple_bandit_0	3k_resource_earth_temple_bandit	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_religion	false	0	3k_main_settlement_panel_display_temple	0
3k_resource_earth_temple_bandit_1	3k_resource_earth_temple_bandit	1	1	1000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_religion	true	4	3k_main_settlement_panel_display_temple	1000
3k_resource_earth_temple_bandit_2	3k_resource_earth_temple_bandit	2	3	2000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_religion	true	4	3k_main_settlement_panel_display_temple	2000
3k_resource_earth_temple_bandit_3	3k_resource_earth_temple_bandit	3	3	3000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_religion	true	4	3k_main_settlement_panel_display_temple	3000
3k_resource_earth_temple_taoist_0	3k_resource_earth_temple_taoist	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_religion	false	0	3k_main_settlement_panel_display_temple	0
3k_resource_earth_temple_taoist_1	3k_resource_earth_temple_taoist	1	1	2500	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_religion	true	0	3k_main_settlement_panel_display_temple	2500
3k_resource_fire_iron_0	3k_resource_fire_iron	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_mine	false	0	3k_main_settlement_panel_display_iron	0
3k_resource_fire_iron_1	3k_resource_fire_iron	1	2	1500	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_iron	1500
3k_resource_fire_iron_2	3k_resource_fire_iron	2	4	2600	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_iron	2600
3k_resource_fire_iron_3	3k_resource_fire_iron	3	4	3700	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_iron	3700
3k_resource_fire_iron_artisans_4	3k_resource_fire_iron	4	7	4800	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_iron	4800
3k_resource_fire_iron_artisans_5	3k_resource_fire_iron	5	7	5900	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_iron	5900
3k_resource_fire_iron_bandit_0	3k_resource_fire_iron_bandit	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_mine	false	0	3k_main_settlement_panel_display_iron	0
3k_resource_fire_iron_bandit_1	3k_resource_fire_iron_bandit	1	2	1000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	4	3k_main_settlement_panel_display_iron	1000
3k_resource_fire_iron_bandit_2	3k_resource_fire_iron_bandit	2	4	2000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	4	3k_main_settlement_panel_display_iron	2000
3k_resource_fire_iron_bandit_3	3k_resource_fire_iron_bandit	3	4	3000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	4	3k_main_settlement_panel_display_iron	3000
3k_resource_fire_iron_military_4	3k_resource_fire_iron	4	7	4800	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_iron	4800
3k_resource_fire_iron_military_5	3k_resource_fire_iron	5	7	5900	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_iron	5900
3k_resource_fire_northern_horses_0	3k_resource_fire_northern_horses	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_horses	false	0	3k_main_settlement_panel_display_horses	0
3k_resource_fire_northern_horses_1	3k_resource_fire_northern_horses	1	1	800	10		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	0	3k_main_settlement_panel_display_horses	800
3k_resource_fire_northern_horses_2	3k_resource_fire_northern_horses	2	3	1150	20		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	0	3k_main_settlement_panel_display_horses	1150
3k_resource_fire_northern_horses_3	3k_resource_fire_northern_horses	3	3	1500	30		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	0	3k_main_settlement_panel_display_horses	1500
3k_resource_fire_northern_horses_4	3k_resource_fire_northern_horses	4	4	1850	30		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	0	3k_main_settlement_panel_display_horses	1850
3k_resource_fire_northern_horses_5	3k_resource_fire_northern_horses	5	4	2050	40		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	0	3k_main_settlement_panel_display_horses	2050
3k_resource_fire_northern_horses_bandit_0	3k_resource_fire_northern_horses_bandit	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_horses	false	0	3k_main_settlement_panel_display_horses	0
3k_resource_fire_northern_horses_bandit_1	3k_resource_fire_northern_horses_bandit	1	1	1000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	4	3k_main_settlement_panel_display_horses	1000
3k_resource_fire_northern_horses_bandit_2	3k_resource_fire_northern_horses_bandit	2	3	2000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	4	3k_main_settlement_panel_display_horses	2000
3k_resource_fire_northern_horses_bandit_3	3k_resource_fire_northern_horses_bandit	3	3	3000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	4	3k_main_settlement_panel_display_horses	3000
3k_resource_metal_copper_0	3k_resource_metal_copper	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_mine	false	0	3k_main_settlement_panel_display_copper	0
3k_resource_metal_copper_1	3k_resource_metal_copper	1	2	1500	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_copper	1500
3k_resource_metal_copper_2	3k_resource_metal_copper	2	4	2600	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_copper	2600
3k_resource_metal_copper_3	3k_resource_metal_copper	3	4	3700	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_copper	3700
3k_resource_metal_copper_4	3k_resource_metal_copper	4	7	4800	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_copper	4800
3k_resource_metal_copper_5	3k_resource_metal_copper	5	7	5900	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_copper	5900
3k_resource_metal_copper_bandit_0	3k_resource_metal_copper_bandit	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_mine	false	0	3k_main_settlement_panel_display_copper	0
3k_resource_metal_copper_bandit_1	3k_resource_metal_copper_bandit	1	2	1000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	4	3k_main_settlement_panel_display_copper	1000
3k_resource_metal_copper_bandit_2	3k_resource_metal_copper_bandit	2	4	2000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	4	3k_main_settlement_panel_display_copper	2000
3k_resource_metal_copper_bandit_3	3k_resource_metal_copper_bandit	3	4	3000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	4	3k_main_settlement_panel_display_copper	3000
3k_resource_metal_copper_minting_5	3k_resource_metal_copper	5	7	5500	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_copper	5500
3k_resource_metal_craftsmen_animal_0	3k_resource_metal_craftsmen_animal	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_horses	false	0	3k_main_settlement_panel_display_craftsmen_mounts	0
3k_resource_metal_craftsmen_animal_1	3k_resource_metal_craftsmen_animal	1	1	600	20		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	0	3k_main_settlement_panel_display_craftsmen_mounts	600
3k_resource_metal_craftsmen_animal_2	3k_resource_metal_craftsmen_animal	2	2	1100	60		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	0	3k_main_settlement_panel_display_craftsmen_mounts	1100
3k_resource_metal_craftsmen_animal_3	3k_resource_metal_craftsmen_animal	3	2	2700	100		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	0	3k_main_settlement_panel_display_craftsmen_mounts	2700
3k_resource_metal_craftsmen_animal_bandit_0	3k_resource_metal_craftsmen_animal_bandit	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_horses	false	0	3k_main_settlement_panel_display_craftsmen_mounts	0
3k_resource_metal_craftsmen_animal_bandit_1	3k_resource_metal_craftsmen_animal_bandit	1	1	1000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	4	3k_main_settlement_panel_display_craftsmen_mounts	1000
3k_resource_metal_craftsmen_animal_bandit_2	3k_resource_metal_craftsmen_animal_bandit	2	2	2000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	4	3k_main_settlement_panel_display_craftsmen_mounts	2000
3k_resource_metal_craftsmen_animal_bandit_3	3k_resource_metal_craftsmen_animal_bandit	3	2	3000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_horses	true	4	3k_main_settlement_panel_display_craftsmen_mounts	3000
3k_resource_metal_craftsmen_armour_0	3k_resource_metal_craftsmen_armour	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_workshop_metal	false	0	3k_main_settlement_panel_display_craftsmen_armour	0
3k_resource_metal_craftsmen_armour_1	3k_resource_metal_craftsmen_armour	1	1	600	20		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_craftsmen_armour	600
3k_resource_metal_craftsmen_armour_2	3k_resource_metal_craftsmen_armour	2	3	1100	60		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_craftsmen_armour	1100
3k_resource_metal_craftsmen_armour_3	3k_resource_metal_craftsmen_armour	3	3	2700	100		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_craftsmen_armour	2700
3k_resource_metal_craftsmen_armour_bandit_0	3k_resource_metal_craftsmen_armour_bandit	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_workshop_metal	false	0	3k_main_settlement_panel_display_craftsmen_armour	0
3k_resource_metal_craftsmen_armour_bandit_1	3k_resource_metal_craftsmen_armour_bandit	1	1	1000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	4	3k_main_settlement_panel_display_craftsmen_armour	1000
3k_resource_metal_craftsmen_armour_bandit_2	3k_resource_metal_craftsmen_armour_bandit	2	3	2000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	4	3k_main_settlement_panel_display_craftsmen_armour	2000
3k_resource_metal_craftsmen_armour_bandit_3	3k_resource_metal_craftsmen_armour_bandit	3	3	3000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	4	3k_main_settlement_panel_display_craftsmen_armour	3000
3k_resource_metal_craftsmen_weapon_0	3k_resource_metal_craftsmen_weapon	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_workshop_metal	false	0	3k_main_settlement_panel_display_craftsmen_weapon	0
3k_resource_metal_craftsmen_weapon_1	3k_resource_metal_craftsmen_weapon	1	1	600	20		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_craftsmen_weapon	600
3k_resource_metal_craftsmen_weapon_2	3k_resource_metal_craftsmen_weapon	2	3	1100	60		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_craftsmen_weapon	1100
3k_resource_metal_craftsmen_weapon_3	3k_resource_metal_craftsmen_weapon	3	3	2700	100		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_craftsmen_weapon	2700
3k_resource_metal_craftsmen_weapon_bandit_0	3k_resource_metal_craftsmen_weapon_bandit	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_workshop_metal	false	0	3k_main_settlement_panel_display_craftsmen_weapon	0
3k_resource_metal_craftsmen_weapon_bandit_1	3k_resource_metal_craftsmen_weapon_bandit	1	1	1000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	4	3k_main_settlement_panel_display_craftsmen_weapon	1000
3k_resource_metal_craftsmen_weapon_bandit_2	3k_resource_metal_craftsmen_weapon_bandit	2	3	2000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	4	3k_main_settlement_panel_display_craftsmen_weapon	2000
3k_resource_metal_craftsmen_weapon_bandit_3	3k_resource_metal_craftsmen_weapon_bandit	3	3	3000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	4	3k_main_settlement_panel_display_craftsmen_weapon	3000
3k_resource_metal_jade_0	3k_resource_metal_jade	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_mine	false	0	3k_main_settlement_panel_display_jade	0
3k_resource_metal_jade_1	3k_resource_metal_jade	1	2	1250	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_jade	1250
3k_resource_metal_jade_2	3k_resource_metal_jade	2	5	1950	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_jade	1950
3k_resource_metal_jade_3	3k_resource_metal_jade	3	5	2650	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_jade	2650
3k_resource_metal_jade_4	3k_resource_metal_jade	4	7	3350	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_jade	3350
3k_resource_metal_jade_5	3k_resource_metal_jade	5	8	4050	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	0	3k_main_settlement_panel_display_jade	4050
3k_resource_metal_jade_bandit_0	3k_resource_metal_jade_bandit	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_mine	false	0	3k_main_settlement_panel_display_jade	0
3k_resource_metal_jade_bandit_1	3k_resource_metal_jade_bandit	1	2	1000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	4	3k_main_settlement_panel_display_jade	1000
3k_resource_metal_jade_bandit_2	3k_resource_metal_jade_bandit	2	5	2000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	4	3k_main_settlement_panel_display_jade	2000
3k_resource_metal_jade_bandit_3	3k_resource_metal_jade_bandit	3	5	3000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_mine	true	4	3k_main_settlement_panel_display_jade	3000
3k_resource_metal_jade_trade_4	3k_resource_metal_jade	4	7	3700	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_trade	true	0	3k_main_settlement_panel_display_jade	3700
3k_resource_metal_jade_trade_5	3k_resource_metal_jade	5	8	4800	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_trade	true	0	3k_main_settlement_panel_display_jade	4800
3k_resource_metal_tools_0	3k_resource_metal_tools	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_workshop_metal	false	0	3k_main_settlement_panel_display_tools	0
3k_resource_metal_tools_1	3k_resource_metal_tools	1	2	1500	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_tools	1500
3k_resource_metal_tools_2	3k_resource_metal_tools	2	4	2600	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_tools	2600
3k_resource_metal_tools_3	3k_resource_metal_tools	3	4	3700	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_tools	3700
3k_resource_metal_tools_artisan_4	3k_resource_metal_tools	4	6	4100	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_wood	true	0	3k_main_settlement_panel_display_tools	4100
3k_resource_metal_tools_artisan_5	3k_resource_metal_tools	5	7	5550	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_wood	true	0	3k_main_settlement_panel_display_tools	5550
3k_resource_metal_tools_bandit_0	3k_resource_metal_tools_bandit	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_workshop_metal	false	0	3k_main_settlement_panel_display_tools	0
3k_resource_metal_tools_bandit_1	3k_resource_metal_tools_bandit	1	2	1000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	4	3k_main_settlement_panel_display_tools	1000
3k_resource_metal_tools_bandit_2	3k_resource_metal_tools_bandit	2	4	2000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	4	3k_main_settlement_panel_display_tools	2000
3k_resource_metal_tools_bandit_3	3k_resource_metal_tools_bandit	3	4	3000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	4	3k_main_settlement_panel_display_tools	3000
3k_resource_metal_tools_industry_4	3k_resource_metal_tools	4	6	4800	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_tools	4800
3k_resource_metal_tools_industry_5	3k_resource_metal_tools	5	7	5900	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_workshop_metal	true	0	3k_main_settlement_panel_display_tools	5900
3k_resource_water_salt_0	3k_resource_water_salt	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_quarry	false	0	3k_main_settlement_panel_display_salt	0
3k_resource_water_salt_1	3k_resource_water_salt	1	2	1500	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_quarry	true	0	3k_main_settlement_panel_display_salt	1500
3k_resource_water_salt_2	3k_resource_water_salt	2	4	2600	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_quarry	true	0	3k_main_settlement_panel_display_salt	2600
3k_resource_water_salt_3	3k_resource_water_salt	3	4	3700	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_quarry	true	0	3k_main_settlement_panel_display_salt	3700
3k_resource_water_salt_4	3k_resource_water_salt	4	7	4800	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_quarry	true	0	3k_main_settlement_panel_display_salt	4800
3k_resource_water_salt_5	3k_resource_water_salt	5	7	6400	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_quarry	true	0	3k_main_settlement_panel_display_salt	6400
3k_resource_water_salt_bandit_0	3k_resource_water_salt_bandit	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_quarry	false	0	3k_main_settlement_panel_display_salt	0
3k_resource_water_salt_bandit_1	3k_resource_water_salt_bandit	1	2	1000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_quarry	true	4	3k_main_settlement_panel_display_salt	1000
3k_resource_water_salt_bandit_2	3k_resource_water_salt_bandit	2	4	2000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_quarry	true	4	3k_main_settlement_panel_display_salt	2000
3k_resource_water_salt_bandit_3	3k_resource_water_salt_bandit	3	4	3000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_quarry	true	4	3k_main_settlement_panel_display_salt	3000
3k_resource_water_silk_0	3k_resource_water_silk	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_generic	false	0	3k_main_settlement_panel_display_silk	0
3k_resource_water_silk_1	3k_resource_water_silk	1	2	1250	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_generic	true	0	3k_main_settlement_panel_display_silk	1250
3k_resource_water_silk_2	3k_resource_water_silk	2	4	1850	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_generic	true	0	3k_main_settlement_panel_display_silk	1850
3k_resource_water_silk_3	3k_resource_water_silk	3	4	2450	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_generic	true	0	3k_main_settlement_panel_display_silk	2450
3k_resource_water_silk_4	3k_resource_water_silk	4	6	3050	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_generic	true	0	3k_main_settlement_panel_display_silk	3050
3k_resource_water_silk_5	3k_resource_water_silk	5	6	3450	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_generic	true	0	3k_main_settlement_panel_display_silk	3450
3k_resource_water_silk_bandit_0	3k_resource_water_silk_bandit	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_generic	false	0	3k_main_settlement_panel_display_silk	0
3k_resource_water_silk_bandit_1	3k_resource_water_silk_bandit	1	1	1000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_generic	true	4	3k_main_settlement_panel_display_silk	1000
3k_resource_water_silk_bandit_2	3k_resource_water_silk_bandit	2	3	2000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_generic	true	4	3k_main_settlement_panel_display_silk	2000
3k_resource_water_silk_bandit_3	3k_resource_water_silk_bandit	3	4	3000	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_generic	true	4	3k_main_settlement_panel_display_silk	3000
