key	accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	melee_attack	melee_defence	morale	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_weaknesses_text	supports_first_person	training_level	officers	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	loose_spacing	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	sync_locomotion	melee_attack_interval_reduction_percentage	reload_time_reduction_percentage	personalities_location	is_primarily_melee	secondary_melee_weapon
3k_main_general_fire_dong_zhuo	0	3k_main_hero_dong_zhuo_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_general_1h095_blade_of_xiang_yu_unique		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_main_general_fire_gan_ning	0	3k_main_hero_gan_ning_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_general_1h095_short_ji_exceptional		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_main_general_fire_generic	0	3k_main_hero_heavy_iron_common	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_main_general_fire_gongsun_zan	0	3k_main_hero_gongsun_zan_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_general_2h175_ma_su_unique		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_main_general_fire_lady_sun	0	3k_main_hero_lady_sun_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_general_1h095_sword_single_edge_common		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	false	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_main_general_fire_lu_bu	0	3k_main_hero_lu_bu_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_general_2h175_sky_piercer_unique		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_main_general_fire_ma_chao	0	3k_main_hero_ma_chao_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_main_general_fire_ma_teng	0	3k_main_hero_ma_teng_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_main_general_fire_sun_ce	0	3k_main_hero_sun_ce_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_main_general_fire_xiahou_yuan	0	3k_main_hero_xiahou_yuan_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_main_general_fire_zhang_fei	0	3k_main_hero_zhang_fei_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_general_2h175_serpent_spear_unique		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_vanguard	false	false	0	0	front	true	
3k_main_general_metal_generic	0	3k_main_hero_light_leather_partial_common	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	0	0	0	0	0	0	3k_main_general_sentinel	false	false	0	0	front	true	
3k_main_general_metal_han_sui	0	3k_main_hero_han_sui_unique	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_sentinel	false	false	0	0	front	true	
3k_main_general_metal_huang_zhong	0	3k_main_hero_huang_zhong_unique	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	0	0	0	0	0	0	3k_main_general_sentinel	false	false	0	0	front	true	
3k_main_general_metal_sun_jian	0	3k_main_hero_sun_jian_unique	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	0	0	0	0	0	0	3k_main_general_sentinel	false	false	0	0	front	true	
3k_main_general_metal_taishi_ci	0	3k_main_hero_taishi_ci_unique	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	0	0	0	0	0	0	3k_main_general_sentinel	false	false	0	0	front	true	
3k_main_general_metal_xu_huang	0	3k_main_hero_xu_huang_unique	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_general_2h175_cleaver_of_mountains_unique		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_sentinel	false	false	0	0	front	true	
3k_main_general_metal_yue_jin	0	3k_main_hero_yue_jin_unique	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_sentinel	false	false	0	0	front	true	
3k_main_general_metal_zhang_liao	0	3k_main_hero_zhang_liao_unique	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_general_1h095_sword_double_edge_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_sentinel	false	false	0	0	front	true	
3k_main_general_metal_zhao_yun	0	3k_main_hero_zhao_yun_unique	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_elite	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_sentinel	false	false	0	0	front	true	
3k_main_general_water_generic	0	3k_main_hero_light_tunic_common	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_general_1h095_sword_single_edge_common		8	rew_main_hero_none_default	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_main_general_water_kong_rong	0	3k_main_hero_kong_rong_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_general_1h095_sword_single_edge_common		8	rew_main_hero_none_default	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_main_general_water_sima_yi	0	3k_main_hero_sima_yi_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_general_1h095_sword_single_edge_common		8	rew_main_hero_none_default	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_main_general_water_tao_qian	0	3k_main_hero_tao_qian_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_general_1h095_sword_single_edge_common		8	rew_main_hero_none_default	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_main_general_water_zhou_yu	0	3k_main_hero_zhou_yu_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_general_1h095_sword_single_edge_common		8	rew_main_hero_none_default	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	0	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_main_general_water_zhuge_liang	0	3k_main_hero_zhuge_liang_unique	2450	cavalry	134	com	45	0	none	0	0	50	3k_main_general_1h095_sword_single_edge_common		8	rew_main_hero_none_default	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_hero_strategist	false	false	0	0	front	true	
3k_main_general_wood_dian_wei	0	3k_main_hero_dian_wei_unique	2450	cavalry	154	com	103	0	none	0	0	50	3k_main_general_dw095_short_ji_exceptional		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_champion	false	false	0	0	front	true	
3k_main_general_wood_generic	0	3k_main_hero_heavy_iron_common	2450	cavalry	154	com	103	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_champion	false	false	0	0	front	true	
3k_main_general_wood_guan_yu	0	3k_main_hero_guan_yu_unique	2450	cavalry	154	com	103	0	none	0	0	50	3k_main_general_2h175_green_dragon_sabre_unique		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_champion	false	false	0	0	front	true	
3k_main_general_wood_xiahou_dun	0	3k_main_hero_xiahou_dun_unique	2450	cavalry	154	com	103	0	none	0	0	50	3k_main_general_2h175_spear_common		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_champion	false	false	0	0	front	true	
3k_main_general_wood_xu_chu	0	3k_main_hero_xu_chu_unique	2450	cavalry	154	com	103	0	none	0	0	50	3k_main_general_2h175_giant_mace_unique		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	0	0	0	0	0	0	3k_main_general_champion	false	false	0	0	front	true	
3k_main_general_wood_zhang_yan	0	3k_main_hero_zhang_yan_unique	2450	cavalry	154	com	103	0	none	0	0	50	3k_main_general_dw095_axe_exceptional		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_champion	false	false	0	0	front	true	
3k_main_general_wood_zheng_jiang	0	3k_main_hero_zheng_jiang_unique	2450	cavalry	154	com	103	0	none	0	0	50	3k_main_general_dw095_axe_exceptional		8	rew_main_hero_none_low	none	3k_cavalry_elite	none	false	elite	A_blank_record	false	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_general_champion	false	false	0	0	front	true	
3k_main_hero_earth_cao_cao	0	3k_main_hero_cao_cao_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_hero_1h095_trust_of_god_unique		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_main_hero_earth_generic	0	3k_main_unit_iron_lamellar	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_main_hero_earth_liu_bei	0	3k_main_hero_liu_bei_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_hero_dw095_shuang_gu_jian_unique		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_medium	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_main_hero_earth_liu_biao	0	3k_main_hero_liu_biao_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_light	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_main_hero_earth_liu_zhang	0	3k_main_hero_liu_zhang_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_light	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_main_hero_earth_sun_quan	0	3k_main_hero_sun_quan_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_medium	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_main_hero_earth_yuan_shao	0	3k_main_hero_yuan_shao_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_main_hero_earth_yuan_shu	0	3k_main_hero_yuan_shu_unique	2450	cavalry	215	com	108	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_light	0	30	0	0	0	0	0	3k_main_hero_commander	false	false	0	0	front	true	
3k_main_hero_fire_dong_zhuo	0	3k_main_hero_dong_zhuo_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_1h095_blade_of_xiang_yu_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_main_hero_fire_gan_ning	0	3k_main_hero_gan_ning_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_1h095_short_ji_exceptional		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_main_hero_fire_generic	0	3k_main_unit_iron_full	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_2h175_spear_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_main_hero_fire_gongsun_zan	0	3k_main_hero_gongsun_zan_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_2h175_ma_su_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_main_hero_fire_lady_sun	0	3k_main_hero_lady_sun_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	false	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_main_hero_fire_lu_bu	0	3k_main_hero_lu_bu_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_2h175_sky_piercer_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_main_hero_fire_ma_chao	0	3k_main_hero_ma_chao_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_2h175_spear_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_main_hero_fire_ma_teng	0	3k_main_hero_ma_teng_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_2h175_spear_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_main_hero_fire_sun_ce	0	3k_main_hero_sun_ce_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_1h095_ancient_silver_sword_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_medium	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_main_hero_fire_xiahou_yuan	0	3k_main_hero_xiahou_yuan_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_2h175_spear_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_main_hero_fire_zhang_fei	0	3k_main_hero_zhang_fei_unique	2450	cavalry	334	com	84	0	none	0	0	50	3k_main_hero_2h175_serpent_spear_unique		1	rew_main_hero_none_low	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_vanguard	false	false	0	0	front	true	
3k_main_hero_metal_generic	0	3k_main_unit_leather_heavy	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_hero_1h095_sword_double_edge_unique		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_medium	0	30	0	0	0	0	0	3k_main_hero_sentinel	false	false	0	0	front	true	
3k_main_hero_metal_han_sui	0	3k_main_hero_han_sui_unique	2450	cavalry	190	com	127	0	none	0	0	50	3k_main_hero_2h175_spear_unique		1	rew_main_hero_none_elite	none	3k_hero	none	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_hero_select	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	30	0	0	0	0	0	3k_main_hero_sentinel	false	false	0	0	front	true	
