effect	icon	priority	category	elemental_group	generalised_description	max_value	icon_supplement_colour_type	ui_category
relationship_ep_faction_henei_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_hepu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_hepu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jianan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jianan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jiangxia	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jiangxia_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jiangyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jiangyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jianning	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jianning_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jianye	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jianye_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jiaozhi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jiaozhi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jincheng	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jincheng_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jingzhou	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_jingzhou_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_kuaiji	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_kuaiji_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_langye	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_langye_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_lingling	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_lingling_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_lujiang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_lujiang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_luling	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_luling_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_luoyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_luoyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_nanhai	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_nanhai_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_nanyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_nanyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_penchang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_penchang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_pingyuan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_pingyuan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_poyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_poyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_ba	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_ba_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_badong	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_badong_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_beihai	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_beihai_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_cangwu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_cangwu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_changan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_changan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_changle	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_changle_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_changsha	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_changsha_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_chengdu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_chengdu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_chenliu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_chenliu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_chu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_chu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_dai	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_dai_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_dongan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_dongan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_donghai	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_donghai_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_donglai	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_donglai_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_dongping	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_dongping_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_engcheng	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_engcheng_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_fanyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_fanyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_fuling	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_fuling_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_gaoliang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_gaoliang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_gaoyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_gaoyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_han	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_han_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_hejian	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_hejian_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_henei	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_henei_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_hepu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_hepu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_huainan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_huainan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_jianan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_jianan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_jiangling	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_jiangling_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_jiangxia	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_jiangxia_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_jiangyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_jiangyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_jiaozhi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_jiaozhi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_jincheng	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_jincheng_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_kuaiji	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_kuaiji_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_langye	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_langye_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_lean	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_lean_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_liang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_liang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_liaoxi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_liaoxi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_lingling	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_lingling_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_longxi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_longxi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_lujiang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_lujiang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_luling	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_luling_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_nanhai	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_nanhai_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_nanyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_nanyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_pencheng	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_pencheng_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_piling	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_piling_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_pingyuan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_pingyuan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_poyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_poyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_qi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_qi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_qiao	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_qiao_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_qin	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_qin_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_qinghe	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_qinghe_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_rencheng	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_rencheng_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_runan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_runan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_shunyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_shunyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_taiyuan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_taiyuan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_tongan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_tongan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_wu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_wu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_wudu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_wudu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_wuling	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_wuling_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_xiapi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_xiapi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_xihe	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_xihe_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_xindu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_xindu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_xinye	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_xinye_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_yan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_yan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_yangzhou	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_yangzhou_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_yanmen	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_yanmen_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_ye	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_ye_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_yiyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_yiyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_yizhou	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_yizhou_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_yuzhang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_yuzhang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_zangke	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_zangke_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_zhangwu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_zhangwu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_zhao	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_zhao_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_zhongshan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_prince_of_zhongshan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_rebels	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_runan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_runan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_shangdang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_shangdang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_shangyong	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_shangyong_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_shoufang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_shoufang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_taishan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_taishan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_taiyuan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_taiyuan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_tongan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_tongan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_weijun	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_weijun_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_wudu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_wudu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_wuling	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_wuling_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_wuwei	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_wuwei_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_xiangyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_xiangyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_xihe	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_xihe_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_xindu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_xindu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yangzhou	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yangzhou_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yanmen	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yanmen_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_ye	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_ye_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yingchuan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yingchuan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yizhou	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yizhou_island	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yizhou_island_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yizhou_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_youbeiping	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_youbeiping_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_youzhou	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_youzhou_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yulin	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yulin_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yuzhang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_yuzhang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_zangke	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_zangke_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_zhongshan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_faction_zhongshan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ep_factions_shadow_rebels	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ironic_faction_bakaja	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ironic_faction_bakaja_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ironic_faction_bian_rang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_ironic_faction_bian_rang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
